timestamp,target_tid,target_name,cal1_tids,cal1_name,cal2_tids,cal2_name,beams,node,starttime,endtime,runtime,failures
1583455675.030100,191121046,S2221+4114,-,-,-,-,-,happili-02,-,2020-03-06 00:47:54.012925,16:11:22.239802,
1583467636.030600,191122035,M1309+3130,191122005-191122014,3C138,191123011-191123020,3C196,"10,11,12,13,14,15,16,17,19",happili-02,2020-03-06 04:07:15.870566,,,
1583472667.030700,191121046,S2221+4114,-,-,-,-,-,happili-04,-,2020-03-06 05:31:07.076677,15:24:01.497112,
1583482518.031200,191122035,M1309+3130,191122025-191122034,3C138,191123031-191123040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-06 08:15:18.034394,,,
1583490340.031300,191122035,M1309+3130,-,-,-,-,-,happili-03,-,2020-03-06 10:25:39.930544,17:33:00.758200,
1583501660.031800,191122036,M0209+3622,191122015-191122024,3C138,191123021-191123030,3C196,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-06 13:34:20.238786,,,
1583503995.031900,191122035,M1309+3130,-,-,-,-,-,happili-01,-,2020-03-06 14:13:14.780049,16:01:35.858181,
1583513645.032400,191122036,M0209+3622,191121047-191122004,3C138,191123001-191123010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-06 16:54:04.848500,,,
1583525692.032500,191122035,M1309+3130,-,-,-,-,-,happili-02,-,2020-03-06 20:14:51.738536,16:07:28.965185,
1583536792.033000,191122036,M0209+3622,191122005-191122014,3C138,191123011-191123020,3C196,"10,11,12,13,14,15,16,17,19",happili-02,2020-03-06 23:19:52.427139,,,
1583539970.033100,191122035,M1309+3130,-,-,-,-,-,happili-04,-,2020-03-07 00:12:49.906586,15:57:29.033505,
1583551631.033600,191122036,M0209+3622,191122025-191122034,3C138,191123031-191123040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-07 03:27:11.075531,,,
1583563803.033700,191122036,M0209+3622,-,-,-,-,-,happili-03,-,2020-03-07 06:50:02.382557,17:15:34.986984,
1583574541.034100,191122036,M0209+3622,-,-,-,-,-,happili-01,-,2020-03-07 09:49:00.740205,16:54:50.637613,
1583576596.034400,191123047,S2229+3622,191123021-191123030,3C196,191124015-191124024,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-07 10:23:16.479779,,,
1583584346.034800,191123047,S2229+3622,191123001-191123010,3C196,191123048-191124004,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-07 12:32:26.376357,,,
1583595188.034900,191122036,M0209+3622,-,-,-,-,-,happili-02,-,2020-03-07 15:33:07.443532,16:13:08.158516,
1583606185.035400,191123047,S2229+3622,191123011-191123020,3C196,191124005-191124014,3C138,"10,11,12,13,14,15,16,17,19",happili-02,2020-03-07 18:36:25.132379,,,
1583610228.035500,191122036,M0209+3622,-,-,-,-,-,happili-04,-,2020-03-07 19:43:47.081291,16:16:33.005795,
1583621191.036000,191123047,S2229+3622,191123031-191123040,3C196,191124025-191124034,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-07 22:46:31.223079,,,
1583633960.036100,191123047,S2229+3622,-,-,-,-,-,happili-03,-,2020-03-08 02:19:19.150620,15:55:56.770503,
1583639546.036500,191123047,S2229+3622,-,-,-,-,-,happili-01,-,2020-03-08 03:52:26.543947,15:19:57.675612,
1583645384.037000,191124035,M1330+2904,191124015-191124024,3C138,191125021-191125030,3C196,"20,21,22,23,24,25,27,28,29",happili-03,2020-03-08 05:29:44.095814,,,
1583648664.037200,191124035,M1330+2904,191123048-191124004,3C138,191125001-191125010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-08 06:24:24.406395,,,
1583660395.037300,191123047,S2229+3622,-,-,-,-,-,happili-02,-,2020-03-08 09:39:54.176939,15:03:25.511585,
1583670833.037800,191124035,M1330+2904,191124005-191124014,3C138,191125011-191125020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-08 12:33:53.647440,,,
1583679722.037900,191123047,S2229+3622,-,-,-,-,-,happili-04,-,2020-03-08 15:02:01.197629,16:15:25.834228,
1583703106.038500,191124035,M1330+2904,-,-,-,-,-,happili-03,-,2020-03-08 21:31:45.144546,16:01:57.544408,
1583705665.038700,191124035,M1330+2904,-,-,-,-,-,happili-01,-,2020-03-08 22:14:24.784851,15:49:55.180265,
1583712821.039400,191124036,M0209+3622,191124015-191124024,3C138,191125021-191125030,3C196,"20,21,22,23,24,25,27,28,29",happili-03,2020-03-09 00:13:41.504451,,,
1583714471.039600,191124036,M0209+3622,191123048-191124004,3C138,191125001-191125010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-09 00:41:11.209874,,,
1583730576.039700,191124035,M1330+2904,-,-,-,-,-,happili-02,-,2020-03-09 05:09:35.669362,16:35:37.207293,
1583741019.040200,191124036,M0209+3622,191124005-191124014,3C138,191125011-191125020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-09 08:03:39.507222,,,
1583770950.049000,191124036,M0209+3622,-,-,-,-,-,happili-03,-,2020-03-09 16:22:29.818483,16:08:44.900243,
1583774245.049200,191124036,M0209+3622,-,-,-,-,-,happili-01,-,2020-03-09 17:17:25.449070,16:36:13.348483,
1583780796.049900,191125047,S2232+3848,191125021-191125030,3C196,191126014-191126023,3C138,"20,21,22,23,24,25,27,28,29",happili-03,2020-03-09 19:06:36.448258,,,
1583784156.050100,191125047,S2232+3848,191125001-191125010,3C196,191125048-191126003,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-09 20:02:35.896958,,,
1583800192.050200,191124036,M0209+3622,-,-,-,-,-,happili-02,-,2020-03-10 00:29:51.182404,16:26:08.299826,
1583811771.050700,191125047,S2232+3848,191125011-191125020,3C196,191126004-191126013,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-10 03:42:51.248542,,,
1583841358.050800,191125047,S2232+3848,-,-,-,-,-,happili-01,-,2020-03-10 11:55:57.872517,15:53:16.795020,
1583842271.051000,191125047,S2232+3848,-,-,-,-,-,happili-03,-,2020-03-10 12:11:10.108735,17:04:26.621245,
1583850409.052000,191207034,M1403+5324,191207001-191207003,3C138,191208008-191208010,3C196,"7,8,9",happili-01,2020-03-10 14:26:49.675816,,,
1583874252.053000,191207034,M1403+5324,-,-,-,-,-,happili-01,-,2020-03-10 21:04:12.315397,6:37:20.103475,"B007: FAILED on scal,line"
1583878934.053500,191125047,S2232+3848,-,-,-,-,-,happili-02,-,2020-03-10 22:22:13.619555,18:39:19.202059,
1584100880.054000,200306031,S2201+3130,200305002-200305011,3C286,200306032-200306041,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-13 12:01:20.506669,,,
1584100882.054100,200306031,S2201+3130,200306011-200306020,3C286,200306052-200306061,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-13 12:01:21.873343,,,
1584100887.054200,200306031,S2201+3130,200306021-200306030,3C286,200306062-200306071,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-13 12:01:27.468711,,,
1584101887.054300,191207034,M1403+5324,191207004-191207013,3C138,191208011-191208020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-13 12:18:07.611472,,,
1584151223.054600,200306031,S2201+3130,-,-,-,-,-,happili-01,-,2020-03-14 02:00:23.218951,13:59:02.145467,"B000: FAILED on crosscal,convert,line"
1584151223.054600,200306031,S2201+3130,-,-,-,-,-,happili-01,-,2020-03-14 02:00:23.218951,13:59:02.145467,"B000: FAILED on crosscal,convert,line"
1584155846.054800,200306031,S2201+3130,-,-,-,-,-,happili-03,-,2020-03-14 03:17:25.332630,15:16:02.469246,
1584156540.055000,200306031,S2201+3130,-,-,-,-,-,happili-04,-,2020-03-14 03:28:59.779409,15:27:31.054451,
1584159302.055400,191207034,M1403+5324,-,-,-,-,-,happili-02,-,2020-03-14 04:15:01.670056,15:56:49.476169,
1584360061.056600,200306031,S2201+3130,200306001-200306010,3C286,200306042-200306051,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-16 12:01:01.222040,,,
1584416407.057100,200306031,S2201+3130,-,-,-,-,-,happili-02,-,2020-03-17 03:40:06.163583,15:39:02.481893,
1584541725.057600,191124035,M1330+2904,191124025-191124034,3C138,191125031-191125040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-18 14:28:45.780452,,,
1584598286.057700,191124035,M1330+2904,-,-,-,-,-,happili-04,-,2020-03-19 06:11:25.770468,15:42:39.012746,"B036: FAILED on scal,line"
1584613814.058200,191124036,M0209+3622,191124025-191124034,3C138,191125031-191125040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-19 10:30:14.117968,,,
1584669252.058300,191124036,M0209+3622,-,-,-,-,-,happili-04,-,2020-03-20 01:54:11.830494,15:23:56.408049,
1584679455.058900,191125047,S2232+3848,191125031-191125040,3C196,191126024-191126033,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-20 04:44:15.727178,,,
1584742696.059000,191125047,S2232+3848,-,-,-,-,-,happili-04,-,2020-03-20 22:18:15.120632,17:33:58.148386,
1584754254.059500,191207034,M1403+5324,191207024-191207033,3C138,191208031-191208040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-21 01:30:54.234295,,,
1584815391.059600,191207034,M1403+5324,-,-,-,-,-,happili-04,-,2020-03-21 18:29:50.326468,16:58:54.824211,
1584865131.060100,191207035,M0155+3356,191207024-191207033,3C138,191208031-191208040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-22 08:18:51.600173,,,
1584879565.060200,191207035,M0155+3356,191207001-191207003,3C138,191208008-191208010,3C196,"7,8,9",happili-01,2020-03-22 12:19:25.651577,,,
1584879594.060400,191207035,M0155+3356,191207004-191207013,3C138,191208011-191208020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-22 12:19:54.256352,,,
1584879643.060500,191207034,M1403+5324,191207015-191207023,3C138,191208022-191208030,3C196,"21,22,23,25,26,27,28,29",happili-03,2020-03-22 12:20:43.462628,,,
1584903199.060600,191207035,M0155+3356,-,-,-,-,-,happili-01,-,2020-03-22 18:53:19.539185,6:33:53.275960,
1584906200.061100,191208041,S2236+4114,191208001-191208010,3C196,191208042-191208051,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-22 19:43:20.072891,,,
1584920231.061200,191207035,M0155+3356,-,-,-,-,-,happili-04,-,2020-03-22 23:37:10.983942,15:18:18.228224,
1584927682.061600,191207034,M1403+5324,-,-,-,-,-,happili-03,-,2020-03-23 01:41:21.445516,13:20:36.906653,
1584931336.062100,191208041,S2236+4114,191208031-191208040,3C196,191209015-191209024,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-23 02:42:16.549083,,,
1584937234.062300,191207035,M0155+3356,191207015-191207023,3C138,191208022-191208030,3C196,"21,22,23,25,26,27,28,29",happili-03,2020-03-23 04:20:34.316065,,,
1584941516.062400,191207035,M0155+3356,-,-,-,-,-,happili-02,-,2020-03-23 05:31:55.006496,17:11:59.530854,
1584953296.062900,191208041,S2236+4114,191208011-191208020,3C196,191208052-191209004,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-23 08:48:15.852228,,,
1584975064.063000,191208041,S2236+4114,-,-,-,-,-,happili-01,-,2020-03-23 14:51:03.859343,19:07:39.724305,"B000: FAILED on crosscal,convert,line"
1584984201.063500,191209025,M1342+2904,191208042-191208050,3C138,191210001-191210009,3C147,"0,1,2,3,4,5,6,7,8",happili-01,2020-03-23 17:23:21.498303,,,
1584987518.063600,191207035,M0155+3356,-,-,-,-,-,happili-03,-,2020-03-23 18:18:37.816698,13:58:02.448420,
1584991412.064000,191208041,S2236+4114,-,-,-,-,-,happili-04,-,2020-03-23 19:23:31.349028,16:41:11.821803,
1584997376.064500,191208041,S2236+4114,191208022-191208030,3C196,191209006-191209014,3C138,"21,22,23,25,26,27,28,29",happili-03,2020-03-23 21:02:55.908748,,,
1585003383.064700,191209025,M1342+2904,191209015-191209024,3C138,191210031-191210040,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-23 22:43:03.049914,,,
1585020388.064800,191208041,S2236+4114,-,-,-,-,-,happili-02,-,2020-03-24 03:26:27.415906,18:38:06.103709,
1585033429.065300,191209025,M1342+2904,191208052-191209004,3C138,191210011-191210020,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-24 07:03:49.735070,,,
1585038169.065400,191209025,M1342+2904,-,-,-,-,-,happili-01,-,2020-03-24 08:22:49.361050,14:59:25.217074,"B000: FAILED on crosscal,convert,line, B008: FAILED on continuum"
1585048287.065800,191208041,S2236+4114,-,-,-,-,-,happili-03,-,2020-03-24 11:11:27.043767,14:08:27.936142,
1585057431.066400,191209025,M1342+2904,191209005-191209014,3C138,191210021-191210030,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-24 13:43:50.782799,,,
1585060786.066500,191209025,M1342+2904,-,-,-,-,-,happili-04,-,2020-03-24 14:39:45.492412,15:56:38.779549,"B034: FAILED on scal, B038: FAILED on scal"
1585092756.067000,191209025,M1342+2904,-,-,-,-,-,happili-02,-,2020-03-24 23:32:35.458555,16:28:38.444383,
1585118383.000400,191209025,M1342+2904,-,-,-,-,-,happili-03,-,2020-03-25 06:39:42.953840,16:55:49.129389,"B020: FAILED on crosscal,convert,line, B027: FAILED on scal"
1585315260.001200,191218226,S1021+5815,191218186-191218195,3C147,191219002-191219011,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-27 13:21:00.186253,,,
1585315267.001300,191218226,S1021+5815,191218206-191218215,3C147,191219022-191220006,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-27 13:21:07.469766,,,
1585315268.001400,191218226,S1021+5815,191218196-191218205,3C147,191219012-191219021,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-27 13:21:08.180054,,,
1585315277.001500,191218226,S1021+5815,191218216-191218225,3C147,191220007-191220016,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-27 13:21:16.834312,,,
1585365059.001600,191218226,S1021+5815,-,-,-,-,-,happili-03,-,2020-03-28 03:10:58.824570,13:49:49.960168,
1585366488.001800,191218226,S1021+5815,-,-,-,-,-,happili-01,-,2020-03-28 03:34:47.984923,14:13:46.586634,
1585366570.002000,191218226,S1021+5815,-,-,-,-,-,happili-04,-,2020-03-28 03:36:09.552463,14:14:51.493005,
1585367827.002200,191218226,S1021+5815,-,-,-,-,-,happili-02,-,2020-03-28 03:57:06.728048,14:35:57.393884,
1585376424.003300,191219001,S2243+3622,191218206-191218215,3C147,191219022-191220006,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-28 06:20:24.672054,,,
1585376604.003500,191219001,S2243+3622,191218186-191218195,3C147,191219002-191219011,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-28 06:23:24.657815,,,
1585378182.003700,191219001,S2243+3622,191218216-191218225,3C147,191220007-191220016,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-28 06:49:42.508204,,,
1585379630.003900,191219001,S2243+3622,191218196-191218205,3C147,191219012-191219021,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-28 07:13:50.717370,,,
1585431246.004000,191219001,S2243+3622,-,-,-,-,-,happili-04,-,2020-03-28 21:34:05.252947,14:44:15.850443,
1585432944.004200,191219001,S2243+3622,-,-,-,-,-,happili-02,-,2020-03-28 22:02:23.096720,14:48:28.944073,
1585433373.004400,191219001,S2243+3622,-,-,-,-,-,happili-03,-,2020-03-28 22:09:32.735754,15:49:05.047932,
1585433636.004600,191219001,S2243+3622,-,-,-,-,-,happili-01,-,2020-03-28 22:13:56.101590,15:50:30.655647,
1585441958.005700,191220017,M1322+3130,191220007-191220016,3C138,191221031-191221040,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-29 00:32:38.679141,,,
1585443790.006000,191220017,M1322+3130,191219002-191219011,3C138,191221001-191221010,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-29 01:03:10.724526,,,
1585443799.006100,191220017,M1322+3130,191219012-191219021,3C138,191221011-191221020,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-29 01:03:18.810762,,,
1585444442.006300,191220017,M1322+3130,191219022-191220006,3C138,191221021-191221030,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-29 01:14:02.454426,,,
1585495944.006400,191220017,M1322+3130,-,-,-,-,-,happili-04,-,2020-03-29 15:32:23.963678,14:59:41.112240,
1585499835.006600,191220017,M1322+3130,-,-,-,-,-,happili-02,-,2020-03-29 16:37:14.154491,15:33:53.946932,
1585500659.006800,191220017,M1322+3130,-,-,-,-,-,happili-01,-,2020-03-29 16:50:58.666248,15:47:44.695012,B005: FAILED on scal
1585500733.007000,191220017,M1322+3130,-,-,-,-,-,happili-03,-,2020-03-29 16:52:12.712867,15:38:08.626684,B026: FAILED on continuum
1585510561.008100,191220018,M0141+3622,191219002-191219011,3C138,191221001-191221010,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-29 19:36:01.585516,,,
1585516199.008300,191220018,M0141+3622,191219022-191220006,3C138,191221021-191221030,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-29 21:09:59.666061,,,
1585517145.008500,191220018,M0141+3622,191220007-191220016,3C138,191221031-191221040,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-29 21:25:45.627124,,,
1585517221.008700,191220018,M0141+3622,191219012-191219021,3C138,191221011-191221020,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-29 21:27:01.002723,,,
1585562730.008800,191220018,M0141+3622,-,-,-,-,-,happili-01,-,2020-03-30 10:05:30.238336,14:29:23.283873,
1585570434.009200,191220018,M0141+3622,-,-,-,-,-,happili-03,-,2020-03-30 12:13:53.079155,15:03:47.807782,
1585571279.009400,191220018,M0141+3622,-,-,-,-,-,happili-02,-,2020-03-30 12:27:58.129966,15:00:55.809275,
1585571468.009700,191221041,S1629+5324,191221001-191221010,3C147,191221042-191221051,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-30 12:31:08.745002,,,
1585571534.009800,191220018,M0141+3622,-,-,-,-,-,happili-04,-,2020-03-30 12:32:14.149266,15:06:27.393193,
1585581699.010700,191221041,S1629+5324,191221021-191221030,3C147,191221062-191221071,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-30 15:21:38.819638,,,
1585581925.010900,191221041,S1629+5324,191221011-191221020,3C147,191221052-191221061,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-30 15:25:25.637314,,,
1585582504.011100,191221041,S1629+5324,191221031-191221040,3C147,191221072-191221081,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-30 15:35:03.786502,,,
1585623571.011200,191221041,S1629+5324,-,-,-,-,-,happili-01,-,2020-03-31 02:59:30.964177,14:28:19.855032,
1585632548.011700,191221082,S1109+6041,191221042-191221051,3C138,191222002-191222011,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-31 05:29:08.618398,,,
1585635151.011800,191221041,S1629+5324,-,-,-,-,-,happili-03,-,2020-03-31 06:12:30.201086,14:50:46.947374,
1585636400.012000,191221041,S1629+5324,-,-,-,-,-,happili-02,-,2020-03-31 06:33:18.988331,15:07:51.968192,
1585637724.012200,191221041,S1629+5324,-,-,-,-,-,happili-04,-,2020-03-31 06:55:23.378654,15:20:18.409963,
1585645906.013100,191221082,S1109+6041,191221062-191221071,3C138,191223001-191223010,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-31 09:11:46.684831,,,
1585647375.013300,191221082,S1109+6041,191221052-191221061,3C138,191222012-191222021,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-31 09:36:14.748497,,,
1585649053.013500,191221082,S1109+6041,191221072-191221081,3C138,191223011-191223020,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-31 10:04:13.673097,,,
1585689157.013600,191221082,S1109+6041,-,-,-,-,-,happili-01,-,2020-03-31 21:12:37.483513,15:43:25.668457,
1585698431.014100,191222001,S2301+3356,191221042-191221051,3C138,191222002-191222011,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-31 23:47:11.742238,,,
1585705605.014200,191221082,S1109+6041,-,-,-,-,-,happili-04,-,2020-04-01 01:46:44.347073,15:42:28.357173,
1585705879.014400,191221082,S1109+6041,-,-,-,-,-,happili-03,-,2020-04-01 01:51:18.471890,16:39:27.548982,
1585709252.014600,191221082,S1109+6041,-,-,-,-,-,happili-02,-,2020-04-01 02:47:31.962158,17:11:14.006606,
1585716646.015500,191222001,S2301+3356,191221072-191221081,3C138,191223011-191223020,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-01 04:50:46.524680,,,
1585717140.015700,191222001,S2301+3356,191221062-191221071,3C138,191223001-191223010,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-01 04:59:00.150109,,,
1585720945.015900,191222001,S2301+3356,191221052-191221061,3C138,191222012-191222021,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-01 06:02:24.812280,,,
1585751824.016100,191222001,S2301+3356,-,-,-,-,-,happili-01,-,2020-04-01 14:37:04.087034,14:49:48.393502,
1585760679.016700,191223021,S1409+5058,191222002-191222011,3C147,191224001-191224010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-01 17:04:39.011545,,,
1585771416.016800,191222001,S2301+3356,-,-,-,-,-,happili-03,-,2020-04-01 20:03:35.746679,15:04:34.263358,
1585774190.017000,191222001,S2301+3356,-,-,-,-,-,happili-04,-,2020-04-01 20:49:49.201317,15:58:56.990143,
1585776002.017400,191222001,S2301+3356,-,-,-,-,-,happili-02,-,2020-04-01 21:20:01.938335,15:17:35.669539,
1585782081.018100,191223021,S1409+5058,191223001-191223010,3C147,191224021-191224030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-01 23:01:21.164467,,,
1585782081.018100,191223021,S1409+5058,191223001-191223010,3C147,191224021-191224030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-01 23:01:21.164467,,,
1585785406.018300,191223021,S1409+5058,191223011-191223020,3C147,191224031-191224040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-01 23:56:46.631175,,,
1585786546.018500,191223021,S1409+5058,191222012-191222021,3C147,191224011-191224020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-02 00:15:46.640376,,,
1585815419.018600,191223021,S1409+5058,-,-,-,-,-,happili-01,-,2020-04-02 08:16:59.419958,15:12:15.829157,
1585824661.019100,191224041,S2246+3848,191224001-191224010,3C286,191224042-191224051,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-02 10:51:01.372910,,,
1585833586.019200,191223021,S1409+5058,-,-,-,-,-,happili-04,-,2020-04-02 13:19:45.726174,13:22:57.717709,"B030: FAILED on scal,line, B036: FAILED on scal,line, B037: FAILED on scal,line"
1585837388.019600,191223021,S1409+5058,-,-,-,-,-,happili-03,-,2020-04-02 14:23:07.106864,15:21:40.579666,
1585838756.019800,191223021,S1409+5058,-,-,-,-,-,happili-02,-,2020-04-02 14:45:55.153095,14:30:04.748604,"B015: FAILED on scal,line, B017: FAILED on scal, B018: FAILED on scal"
1585841885.020300,191224041,S2246+3848,191224031-191224040,3C286,191225004-191225013,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-02 15:38:05.414446,,,
1585848680.020700,191224041,S2246+3848,191224011-191224020,3C286,191224052-191224061,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-02 17:31:19.809729,,,
1585848873.020900,191224041,S2246+3848,191224021-191224030,3C286,191224062-191225003,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-02 17:34:33.085926,,,
1585879519.021000,191224041,S2246+3848,-,-,-,-,-,happili-01,-,2020-04-03 02:05:18.936922,15:14:10.965413,
1585888574.021500,191225014,M1335+3130,191224042-191224051,3C147,191226001-191226010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-03 04:36:14.565178,,,
1585903165.021600,191224041,S2246+3848,-,-,-,-,-,happili-02,-,2020-04-03 08:39:23.810782,15:08:02.291594,
1585905732.021800,191224041,S2246+3848,-,-,-,-,-,happili-04,-,2020-04-03 09:22:11.611411,17:44:01.723254,B035: FAILED on continuum
1585912110.022200,191224041,S2246+3848,-,-,-,-,-,happili-03,-,2020-04-03 11:08:29.340906,17:33:55.018875,
1585914027.022500,191225014,M1335+3130,191224052-191224061,3C147,191226011-191226020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-03 11:40:27.687887,,,
1585922903.023100,191225014,M1335+3130,191225004-191225013,3C147,191226031-191226040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-03 14:08:23.076709,,,
1585929317.023300,191225014,M1335+3130,191224062-191225003,3C147,191226021-191226030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-03 15:55:17.062566,,,
1585942429.023400,191225014,M1335+3130,-,-,-,-,-,happili-01,-,2020-04-03 19:33:48.803664,14:57:27.868567,"B002: FAILED on scal,line"
1585968109.023600,191225014,M1335+3130,-,-,-,-,-,happili-02,-,2020-04-04 02:41:48.240404,15:01:17.315200,
1585974056.024100,191225015,M0155+3356,191224042-191224051,3C147,191226001-191226010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-04 04:20:56.503454,,,
1585977306.024400,191225014,M1335+3130,-,-,-,-,-,happili-04,-,2020-04-04 05:15:05.982761,15:06:39.235284,B030: FAILED on scal
1585982240.024900,191225015,M0155+3356,191224052-191224061,3C147,191226011-191226020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-04 06:37:20.577162,,,
1585983373.025000,191225014,M1335+3130,-,-,-,-,-,happili-03,-,2020-04-04 06:56:12.215381,15:00:52.519022,B028: FAILED on scal
1585988212.025500,191225015,M0155+3356,191225004-191225013,3C147,191226031-191226040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-04 08:16:52.468849,,,
1585994603.025700,191225015,M0155+3356,191224062-191225003,3C147,191226021-191226030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-04 10:03:23.505135,,,
1586029104.025800,191225015,M0155+3356,-,-,-,-,-,happili-01,-,2020-04-04 19:38:23.912764,15:17:22.352944,
1586037493.026300,191226041,S2250+4114,191226001-191226010,3C286,191226042-191226051,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-04-04 21:58:13.687964,,,
1586042167.026400,191225015,M0155+3356,-,-,-,-,-,happili-04,-,2020-04-04 23:15:54.787135,14:58:57.983852,
1586042927.026600,191225015,M0155+3356,-,-,-,-,-,happili-02,-,2020-04-04 23:28:36.303431,16:51:11.613672,
1586050897.027200,191225015,M0155+3356,-,-,-,-,-,happili-03,-,2020-04-05 01:41:36.243272,15:38:10.143252,
1586054894.027700,191226041,S2250+4114,191226031-191226040,3C286,191227003-191227012,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-04-05 02:48:14.701554,,,
1586055373.027900,191226041,S2250+4114,191226011-191226020,3C286,191226052-191226061,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-04-05 02:56:13.676513,,,
1586061476.028100,191226041,S2250+4114,191226021-191226030,3C286,191226062-191227002,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-04-05 04:37:56.703455,,,
