taskid,beam,pass,s_in,s_out,rat,peak_mJy,peak_sig,rusc-,rusc+,D,N2,P2,Ex-2,Ex+2
191122035,5,True,42.5,38.5,1.1,28.9,751.5,3.6,5.5,209.0,1.6,1.9,142.0,230.0
191122035,6,True,49.4,41.3,1.2,41.9,1013.6,3.8,5.9,267.0,2.1,2.3,275.0,328.0
191122035,7,False,78.7,63.4,1.24,71.1,1122.2,4.6,7.0,244.0,2.5,2.7,348.0,407.0
191122035,8,False,118.4,88.9,1.33,61.0,685.7,6.0,6.9,114.0,3.3,2.9,571.0,484.0
191122035,9,True,44.3,39.2,1.13,75.5,1926.5,3.5,5.9,550.0,1.7,2.0,169.0,258.0
191122035,10,True,41.3,36.5,1.13,23.0,628.9,3.7,5.9,170.0,1.8,2.1,198.0,283.0
191122035,11,False,45.7,36.7,1.24,27.4,744.9,5.1,5.9,146.0,2.5,2.8,396.0,463.0
191122035,12,False,68.8,50.1,1.37,40.9,815.9,5.0,7.3,163.0,3.4,3.4,619.0,614.0
191122035,13,False,66.0,50.6,1.3,239.6,4734.2,5.9,8.2,802.0,3.1,3.1,536.0,547.0
191122035,14,False,74.1,55.4,1.34,315.2,5689.1,8.0,8.9,711.0,3.4,3.4,612.0,608.0
191122035,15,False,61.6,49.9,1.23,172.0,3448.6,5.0,6.7,690.0,2.7,2.8,424.0,469.0
191122035,16,False,62.3,40.8,1.53,63.2,1548.4,5.4,6.7,287.0,4.3,4.4,850.0,883.0
191122035,17,False,63.7,43.5,1.46,50.7,1163.5,5.4,7.0,215.0,3.9,4.0,761.0,780.0
191122035,18,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191122035,19,False,84.0,48.0,1.75,93.0,1937.1,7.2,8.1,269.0,5.9,5.9,1267.0,1262.0
191122035,20,True,50.6,43.4,1.17,66.1,1524.8,3.9,5.9,391.0,1.9,2.1,245.0,295.0
191122035,21,False,137.2,73.1,1.88,61.9,846.7,5.1,6.5,166.0,6.1,6.0,1260.0,1229.0
191122035,22,False,66.4,46.3,1.43,38.0,821.7,5.0,7.4,164.0,3.6,3.8,693.0,737.0
191122035,23,False,49.0,37.9,1.29,120.5,3177.4,4.5,8.0,706.0,2.8,3.0,480.0,524.0
191122035,24,True,41.7,35.9,1.16,35.2,979.2,4.0,5.6,245.0,1.9,2.2,232.0,302.0
191122035,25,False,49.6,40.2,1.24,61.3,1525.7,4.6,7.4,332.0,2.5,2.8,386.0,461.0
191122035,26,True,41.7,37.6,1.11,83.7,2225.6,3.5,5.1,636.0,1.5,1.9,143.0,236.0
191122035,27,True,49.5,42.7,1.16,12.1,282.2,3.7,5.4,76.0,1.8,2.2,210.0,305.0
191122035,28,False,50.6,40.9,1.24,29.6,722.9,3.9,6.6,185.0,2.3,2.5,329.0,406.0
191122035,29,False,68.8,48.9,1.41,412.0,8420.3,6.3,8.2,1337.0,3.7,3.7,701.0,705.0
191122035,30,False,63.7,39.2,1.63,449.4,11468.6,8.3,8.5,1382.0,5.1,5.1,1088.0,1086.0
191122035,31,True,45.4,37.3,1.22,75.5,2024.0,4.2,6.1,482.0,2.3,2.5,350.0,403.0
191122035,32,True,59.2,49.2,1.2,115.4,2344.3,6.7,7.6,350.0,2.3,2.6,346.0,430.0
191122035,33,True,54.8,50.1,1.09,15.1,301.3,3.4,5.4,89.0,1.4,1.8,118.0,202.0
191122035,34,True,47.4,42.0,1.13,38.1,907.9,3.6,5.7,252.0,1.7,2.0,185.0,262.0
191122035,35,False,54.9,42.7,1.29,65.4,1534.0,5.0,7.1,307.0,2.8,3.0,484.0,540.0
191122035,36,False,134.8,55.8,2.42,820.6,14706.2,9.5,9.3,1548.0,8.7,9.2,2053.0,2177.0
191122035,37,False,93.1,62.7,1.49,441.0,7035.1,6.6,8.2,1066.0,4.2,4.1,856.0,837.0
191122035,38,False,62.5,50.9,1.23,38.5,756.9,3.9,5.9,194.0,2.3,2.5,339.0,388.0
191122035,39,False,76.7,67.0,1.14,64.0,956.0,4.0,6.2,239.0,1.8,2.0,230.0,274.0
191122036,0,False,52.6,34.6,1.52,36.6,1058.7,7.5,7.0,141.0,4.5,4.5,977.0,990.0
191122036,1,False,85.0,64.8,1.31,23.9,368.2,5.9,7.9,62.0,3.1,2.7,593.0,474.0
191122036,2,False,81.1,39.1,2.08,29.9,766.0,9.2,8.3,83.0,7.3,7.7,1743.0,1848.0
191122036,3,False,50.9,35.9,1.42,11.9,330.6,7.5,7.1,44.0,3.6,3.9,728.0,796.0
191122036,4,False,63.6,43.3,1.47,39.3,907.5,5.7,6.7,159.0,4.0,4.0,831.0,851.0
191122036,5,False,48.7,38.8,1.25,22.2,572.4,4.2,6.1,136.0,2.5,2.8,408.0,505.0
191122036,6,False,58.7,39.9,1.47,53.0,1328.6,5.6,7.8,237.0,3.9,4.1,800.0,844.0
191122036,7,False,80.6,57.9,1.39,428.5,7400.9,7.6,7.2,974.0,3.7,3.8,689.0,706.0
191122036,8,False,151.1,99.0,1.53,118.2,1193.3,5.3,7.2,225.0,4.0,4.3,817.0,882.0
191122036,9,False,51.0,35.6,1.43,210.1,5901.8,5.3,6.8,1114.0,3.8,3.9,773.0,821.0
191122036,10,False,50.2,34.9,1.44,37.0,1060.9,6.2,6.8,171.0,3.8,3.9,786.0,824.0
191122036,11,False,64.0,35.5,1.8,572.9,16139.6,9.2,7.3,1754.0,5.9,6.3,1377.0,1473.0
191122036,12,False,66.7,42.1,1.58,65.4,1553.9,7.0,8.1,222.0,4.8,4.8,1056.0,1064.0
191122036,13,True,48.8,40.0,1.22,40.0,1000.9,4.0,5.9,250.0,2.2,2.4,330.0,397.0
191122036,14,True,54.7,46.9,1.17,48.5,1032.6,3.8,5.6,272.0,1.9,2.2,252.0,336.0
191122036,15,False,69.2,46.3,1.49,278.4,6006.6,8.0,7.7,751.0,4.2,4.4,875.0,932.0
191122036,16,False,85.8,41.3,2.08,91.9,2224.5,5.7,7.1,390.0,7.1,6.9,1732.0,1657.0
191122036,17,False,91.1,52.6,1.73,47.7,907.3,7.3,8.3,124.0,5.6,5.5,1300.0,1275.0
191122036,18,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191122036,19,True,41.9,35.3,1.19,28.7,812.4,4.0,7.4,203.0,2.1,2.4,303.0,383.0
191122036,20,False,58.4,41.1,1.42,265.5,6458.1,6.3,6.8,1025.0,3.7,3.9,741.0,821.0
191122036,21,False,129.1,66.1,1.95,176.3,2666.2,7.4,7.0,360.0,6.8,6.9,1530.0,1562.0
191122036,22,False,78.1,37.2,2.1,321.2,8625.8,8.3,7.9,1039.0,7.6,7.7,1897.0,1906.0
191122036,23,False,45.1,36.0,1.25,29.8,827.9,4.3,7.0,193.0,2.5,2.7,425.0,491.0
191122036,24,False,61.0,44.4,1.37,10.8,243.6,4.0,6.8,61.0,3.0,3.1,548.0,590.0
191122036,25,False,45.7,35.9,1.27,31.9,887.3,4.5,6.5,197.0,2.7,2.8,485.0,518.0
191122036,26,False,85.0,40.8,2.08,119.8,2933.2,8.9,9.1,330.0,7.6,7.5,1872.0,1846.0
191122036,27,False,57.5,37.0,1.55,332.9,8994.3,7.4,7.4,1215.0,4.6,4.9,1027.0,1087.0
191122036,28,False,47.4,33.3,1.42,284.1,8519.1,7.5,6.6,1136.0,3.8,4.0,805.0,867.0
191122036,29,True,38.5,33.0,1.16,57.7,1746.0,4.2,6.1,416.0,2.0,2.3,283.0,382.0
191122036,30,True,37.0,33.4,1.11,15.5,463.6,3.6,5.8,129.0,1.5,1.9,156.0,268.0
191122036,31,True,42.2,35.2,1.2,107.1,3043.5,5.2,6.8,585.0,2.2,2.6,340.0,449.0
191122036,32,True,48.1,43.5,1.11,20.5,472.2,3.5,6.0,135.0,1.5,1.8,149.0,252.0
191122036,33,False,57.9,47.1,1.23,70.2,1491.1,4.1,6.0,364.0,2.4,2.6,414.0,480.0
191122036,34,False,74.8,52.3,1.43,41.8,798.3,4.8,6.2,166.0,3.6,3.7,784.0,787.0
191122036,35,True,43.7,37.8,1.15,18.7,494.1,3.8,5.5,130.0,1.8,2.1,248.0,328.0
191122036,36,False,61.7,44.6,1.38,27.3,611.9,4.4,6.5,139.0,3.3,3.3,652.0,657.0
191122036,37,False,60.3,52.3,1.15,22.6,432.0,3.7,5.6,117.0,1.8,2.0,240.0,293.0
191122036,38,True,45.2,39.3,1.15,64.3,1635.5,3.8,6.3,430.0,1.8,2.1,236.0,324.0
191122036,39,False,86.8,59.6,1.46,88.5,1485.1,5.0,6.3,297.0,3.8,3.9,796.0,820.0
191123047,0,True,52.6,43.5,1.21,14.4,330.5,4.3,7.2,77.0,2.4,2.4,383.0,408.0
191123047,1,False,87.3,75.3,1.16,22.4,297.1,3.7,6.1,80.0,1.9,2.0,242.0,279.0
191123047,2,True,57.0,47.6,1.2,27.1,568.7,4.2,7.0,135.0,2.2,2.4,320.0,379.0
191123047,3,False,60.5,42.7,1.42,202.6,4743.3,7.5,8.1,632.0,3.8,4.0,782.0,826.0
191123047,4,True,50.1,43.7,1.15,21.6,494.2,3.8,6.9,130.0,1.9,2.1,242.0,313.0
191123047,5,True,59.9,54.5,1.1,3.1,56.1,3.5,6.5,16.0,1.5,1.8,141.0,210.0
191123047,6,True,58.2,48.6,1.2,47.4,975.1,4.1,6.4,238.0,2.2,2.3,334.0,348.0
191123047,7,False,77.9,70.9,1.1,17.9,251.7,3.7,6.3,68.0,1.7,1.7,166.0,187.0
191123047,8,False,110.5,70.9,1.56,162.4,2290.7,8.1,8.5,283.0,4.8,4.6,1023.0,951.0
191123047,9,True,53.2,45.8,1.16,16.4,356.8,4.0,7.2,89.0,2.0,2.2,275.0,323.0
191123047,10,False,54.3,43.5,1.25,35.2,808.1,4.4,7.6,184.0,2.5,2.7,417.0,474.0
191123047,11,True,53.0,43.6,1.22,17.6,404.1,4.1,7.5,99.0,2.3,2.5,366.0,427.0
191123047,12,False,100.7,52.4,1.92,337.0,6429.7,9.1,9.2,707.0,6.8,6.9,1592.0,1633.0
191123047,13,False,230.5,175.7,1.31,407.5,2319.0,6.1,6.8,380.0,3.0,3.2,551.0,609.0
191123047,14,False,76.5,62.8,1.22,86.7,1380.0,4.6,7.1,300.0,2.4,2.5,375.0,414.0
191123047,15,False,64.1,53.8,1.19,92.1,1710.6,4.4,6.9,389.0,2.1,2.3,304.0,347.0
191123047,16,False,55.3,45.1,1.23,22.3,495.0,4.2,7.2,118.0,2.3,2.5,366.0,425.0
191123047,17,False,108.5,52.9,2.05,106.3,2010.2,7.9,8.4,254.0,7.4,7.2,1789.0,1747.0
191123047,18,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191123047,19,False,138.6,73.7,1.88,724.9,9842.5,8.7,8.8,1131.0,6.4,6.3,1522.0,1496.0
191123047,20,False,73.1,60.0,1.22,11.5,192.6,4.5,7.2,43.0,2.4,2.5,391.0,420.0
191123047,21,False,114.8,91.6,1.25,86.9,948.6,4.7,7.1,202.0,2.7,2.7,448.0,442.0
191123047,22,False,62.9,51.2,1.23,33.2,648.4,4.5,8.2,144.0,2.4,2.5,394.0,437.0
191123047,23,False,61.5,46.3,1.33,90.4,1951.9,5.6,7.7,349.0,3.1,3.2,601.0,630.0
191123047,24,False,88.5,73.4,1.21,65.7,895.2,4.2,7.0,213.0,2.2,2.4,346.0,384.0
191123047,25,False,74.3,51.2,1.45,135.5,2645.8,7.3,8.4,362.0,4.0,4.0,856.0,853.0
191123047,26,False,57.8,45.7,1.27,36.0,787.8,4.6,7.2,171.0,2.7,2.8,469.0,514.0
191123047,27,False,55.7,44.8,1.24,46.4,1037.3,5.5,8.0,189.0,2.6,2.8,466.0,501.0
191123047,28,True,58.3,48.9,1.19,64.1,1310.0,4.2,6.5,312.0,2.1,2.4,328.0,401.0
191123047,29,True,50.1,43.7,1.15,18.3,417.6,4.0,7.0,104.0,1.8,2.1,239.0,313.0
191123047,30,False,54.8,42.3,1.3,18.3,431.9,8.1,7.9,53.0,3.0,3.2,566.0,625.0
191123047,31,False,59.2,47.0,1.26,76.2,1621.4,5.5,7.7,295.0,2.7,2.8,488.0,514.0
191123047,32,False,70.1,58.4,1.2,53.4,914.3,4.9,7.3,187.0,2.2,2.4,357.0,404.0
191123047,33,False,82.1,66.9,1.23,101.7,1520.6,5.2,7.6,292.0,2.6,2.6,471.0,457.0
191123047,34,True,58.5,49.1,1.19,29.6,601.5,4.0,7.3,150.0,2.2,2.3,340.0,392.0
191123047,35,False,63.9,45.2,1.41,108.0,2390.8,6.1,8.0,392.0,3.8,3.8,827.0,819.0
191123047,36,False,68.6,53.5,1.28,53.4,998.5,4.8,7.1,208.0,2.8,2.8,506.0,525.0
191123047,37,False,62.4,55.8,1.12,7.5,134.1,3.7,5.8,36.0,1.6,1.8,185.0,243.0
191123047,38,True,49.4,41.1,1.2,71.5,1740.5,5.6,6.1,311.0,2.3,2.5,366.0,430.0
191123047,39,False,80.5,71.3,1.13,45.6,638.9,3.9,6.8,164.0,1.8,1.9,220.0,242.0
191124035,0,False,45.3,34.6,1.31,47.4,1370.9,5.1,8.3,269.0,3.1,3.1,509.0,503.0
191124035,1,False,77.9,63.4,1.23,33.0,519.8,4.1,5.1,127.0,2.3,2.4,317.0,331.0
191124035,2,True,50.4,42.2,1.19,76.3,1808.9,3.9,5.1,464.0,2.1,2.2,266.0,292.0
191124035,3,True,44.2,38.4,1.15,97.2,2531.1,4.1,5.4,617.0,1.9,2.1,219.0,273.0
191124035,4,False,54.5,44.1,1.24,19.4,439.9,4.0,5.1,110.0,2.3,2.5,303.0,371.0
191124035,5,True,40.6,36.9,1.1,6.3,169.2,3.3,5.0,51.0,1.4,1.8,95.0,195.0
191124035,6,False,101.0,61.5,1.64,49.6,805.8,4.6,5.8,175.0,4.5,4.4,833.0,828.0
191124035,7,False,62.1,56.9,1.09,23.8,418.9,3.5,5.0,120.0,1.6,1.7,123.0,167.0
191124035,8,False,66.3,56.7,1.17,30.3,535.3,4.0,6.9,134.0,2.0,2.1,250.0,276.0
191124035,9,True,45.0,38.7,1.16,88.4,2284.7,4.2,5.6,544.0,2.0,2.3,233.0,312.0
191124035,10,True,44.1,36.9,1.19,70.1,1898.9,5.5,6.1,345.0,2.2,2.5,296.0,371.0
191124035,11,False,48.1,38.1,1.26,12.7,333.9,4.3,5.3,78.0,2.5,2.7,354.0,419.0
191124035,12,True,42.3,37.3,1.13,34.9,933.8,3.6,5.6,259.0,1.8,2.0,183.0,254.0
191124035,13,True,42.1,38.4,1.09,12.7,329.7,3.4,5.0,97.0,1.4,1.8,106.0,196.0
191124035,14,False,65.1,50.5,1.29,536.4,10627.7,6.1,6.1,1742.0,2.9,3.0,460.0,484.0
191124035,15,False,72.4,52.0,1.39,49.4,950.4,6.5,8.1,146.0,3.8,3.4,674.0,587.0
191124035,16,False,55.4,39.6,1.4,46.0,1162.5,5.7,8.3,204.0,3.7,3.6,651.0,643.0
191124035,17,False,54.2,38.7,1.4,44.3,1144.3,7.1,8.5,161.0,3.8,3.6,700.0,634.0
191124035,18,False,48.5,36.8,1.32,23.1,627.3,6.8,8.3,92.0,3.2,3.3,528.0,557.0
191124035,19,False,55.3,36.4,1.52,66.0,1810.7,7.4,8.4,245.0,4.6,4.1,880.0,756.0
191124035,20,False,74.7,44.1,1.69,90.5,2051.9,8.8,9.0,233.0,5.8,5.3,1159.0,1048.0
191124035,21,False,161.6,65.4,2.47,124.8,1907.0,9.7,9.7,197.0,9.5,8.7,1999.0,1794.0
191124035,22,True,49.1,40.9,1.2,60.6,1482.4,4.1,5.6,362.0,2.3,2.4,315.0,339.0
191124035,23,True,45.0,38.6,1.16,10.0,259.6,3.8,5.9,68.0,1.9,2.3,228.0,315.0
191124035,24,False,47.7,35.5,1.34,43.0,1210.8,4.4,6.4,275.0,3.0,3.4,508.0,587.0
191124035,25,False,46.3,37.4,1.24,129.8,3473.8,5.1,5.8,681.0,2.5,2.8,385.0,449.0
191124035,26,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191124035,27,False,53.9,40.0,1.35,91.7,2290.3,6.6,6.4,347.0,3.4,3.4,608.0,612.0
191124035,28,False,45.0,36.4,1.24,59.1,1624.3,6.5,6.3,250.0,2.5,2.8,385.0,459.0
191124035,29,False,44.1,35.7,1.24,45.9,1286.6,4.5,5.8,286.0,2.4,2.6,338.0,409.0
191124035,30,False,49.5,33.4,1.48,84.6,2533.5,5.8,6.5,437.0,4.1,4.2,769.0,791.0
191124035,31,True,45.6,37.4,1.22,19.3,515.6,4.0,6.2,129.0,2.2,2.6,311.0,392.0
191124035,32,False,60.1,49.4,1.22,87.7,1776.8,5.4,6.2,329.0,2.3,2.6,332.0,394.0
191124035,33,False,86.1,50.4,1.71,147.7,2932.3,8.3,8.6,353.0,5.8,5.2,1252.0,1081.0
191124035,34,True,51.4,42.6,1.21,53.7,1259.5,5.0,5.8,252.0,2.3,2.5,333.0,373.0
191124035,35,True,49.6,40.9,1.21,12.7,311.4,3.9,6.4,80.0,2.3,2.4,320.0,370.0
191124035,36,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191124035,37,False,409.2,70.2,5.83,69.8,994.1,10.0,10.0,99.0,14.7,15.4,3489.0,3664.0
191124035,38,False,55.4,43.5,1.27,21.2,486.3,4.5,6.0,108.0,2.8,2.8,444.0,452.0
191124035,39,False,68.4,61.3,1.12,24.7,403.2,3.7,5.2,109.0,1.6,1.8,156.0,202.0
191124036,0,False,56.2,34.9,1.61,37.5,1073.3,7.0,6.6,153.0,5.0,5.1,1132.0,1149.0
191124036,1,True,53.6,48.1,1.11,23.6,490.8,3.6,5.0,136.0,1.6,1.8,167.0,231.0
191124036,2,False,80.2,38.6,2.08,28.9,748.9,9.1,6.5,82.0,7.1,7.6,1702.0,1847.0
191124036,3,False,52.2,36.1,1.45,7.8,215.9,7.8,6.3,28.0,3.8,4.0,766.0,841.0
191124036,4,False,44.5,36.1,1.23,37.3,1033.8,4.2,6.1,246.0,2.4,2.7,398.0,466.0
191124036,5,True,44.4,36.3,1.22,21.7,597.1,4.0,5.4,149.0,2.2,2.5,346.0,402.0
191124036,6,False,48.7,36.2,1.34,52.2,1443.0,5.5,7.8,262.0,3.3,3.5,637.0,687.0
191124036,7,False,84.3,57.6,1.46,420.3,7301.1,7.1,6.7,1028.0,4.2,4.2,811.0,808.0
191124036,8,False,60.4,52.2,1.16,117.8,2257.1,4.0,5.2,564.0,1.9,2.0,245.0,279.0
191124036,9,False,47.3,34.9,1.36,209.0,5985.0,5.0,5.6,1197.0,3.2,3.4,621.0,668.0
191124036,10,False,47.9,34.1,1.4,36.7,1075.2,6.6,6.3,163.0,3.6,3.7,736.0,769.0
191124036,11,False,49.2,34.0,1.45,541.4,15937.5,7.5,6.1,2125.0,3.7,4.0,757.0,845.0
191124036,12,False,47.7,35.1,1.36,65.8,1873.8,5.8,6.1,323.0,3.4,3.4,655.0,677.0
191124036,13,True,44.6,37.6,1.18,38.9,1034.2,3.9,5.4,265.0,2.0,2.3,291.0,354.0
191124036,14,True,55.5,45.9,1.21,48.5,1057.8,4.1,5.3,258.0,2.2,2.4,338.0,394.0
191124036,15,False,75.5,46.9,1.61,276.2,5890.5,8.2,7.4,718.0,4.8,5.0,1065.0,1120.0
191124036,16,False,43.2,33.2,1.3,90.8,2732.1,4.5,5.4,607.0,2.8,2.9,505.0,541.0
191124036,17,False,54.7,34.2,1.6,49.0,1435.0,7.3,6.3,197.0,4.9,4.8,1083.0,1055.0
191124036,18,False,60.9,34.3,1.77,100.9,2938.6,8.7,6.8,338.0,5.8,6.0,1345.0,1396.0
191124036,19,False,41.6,33.9,1.23,28.2,832.6,3.9,7.4,213.0,2.2,2.6,340.0,436.0
191124036,20,False,51.9,39.6,1.31,267.3,6757.3,5.9,5.9,1145.0,2.9,3.1,539.0,594.0
191124036,21,False,77.0,57.9,1.33,171.4,2962.0,5.0,5.4,592.0,3.1,3.2,562.0,578.0
191124036,22,False,70.8,36.3,1.95,321.0,8856.1,8.4,7.7,1054.0,6.8,7.0,1693.0,1737.0
191124036,23,False,44.0,35.0,1.26,29.8,852.3,4.4,6.5,194.0,2.5,2.8,436.0,526.0
191124036,24,True,40.4,34.7,1.16,12.0,344.7,3.8,5.3,91.0,1.9,2.2,259.0,341.0
191124036,25,True,41.6,34.3,1.21,32.4,943.1,4.2,5.5,225.0,2.2,2.5,350.0,412.0
191124036,26,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191124036,27,False,51.9,36.4,1.43,337.9,9289.0,5.6,6.1,1659.0,3.8,3.8,788.0,803.0
191124036,28,False,47.7,32.2,1.48,284.8,8842.3,7.1,6.4,1245.0,4.2,4.3,924.0,940.0
191124036,29,False,90.7,41.9,2.16,56.5,1347.0,5.9,6.8,228.0,7.7,7.5,1956.0,1881.0
191124036,30,True,35.9,31.9,1.13,15.1,474.1,3.5,5.4,135.0,1.6,2.0,172.0,276.0
191124036,31,False,41.6,33.6,1.24,104.2,3104.0,4.5,7.1,690.0,2.6,2.7,453.0,507.0
191124036,32,True,48.4,42.8,1.13,20.8,484.9,3.6,5.5,135.0,1.7,1.9,199.0,270.0
191124036,33,True,53.5,45.2,1.18,69.3,1533.7,4.0,5.8,383.0,2.0,2.3,307.0,387.0
191124036,34,True,44.8,37.6,1.19,43.0,1145.2,3.9,5.6,294.0,2.1,2.4,339.0,404.0
191124036,35,True,51.2,42.1,1.22,19.3,457.2,3.9,5.3,117.0,2.1,2.3,322.0,391.0
191124036,36,True,45.0,39.5,1.14,27.6,699.8,3.7,5.2,189.0,1.8,2.0,222.0,286.0
191124036,37,True,50.4,44.3,1.14,22.7,512.3,3.7,5.4,138.0,1.8,2.0,221.0,285.0
191124036,38,True,45.8,38.0,1.21,64.9,1708.8,4.1,6.0,417.0,2.2,2.4,350.0,403.0
191124036,39,False,75.7,57.5,1.32,89.7,1559.4,6.0,6.6,260.0,3.1,3.2,601.0,613.0
191125047,0,False,50.9,38.6,1.32,20.7,537.4,5.1,5.6,105.0,3.0,3.0,583.0,605.0
191125047,1,True,55.4,49.8,1.11,105.8,2126.4,3.7,5.1,575.0,1.6,1.8,171.0,232.0
191125047,2,True,45.2,40.1,1.13,38.0,947.9,3.9,5.0,243.0,1.7,2.0,219.0,280.0
191125047,3,True,42.6,38.4,1.11,32.4,842.9,3.7,5.2,228.0,1.6,1.9,166.0,265.0
191125047,4,False,50.7,39.0,1.3,50.1,1284.5,4.4,5.7,292.0,2.8,3.0,537.0,591.0
191125047,5,True,44.8,36.8,1.22,62.9,1708.9,4.2,5.2,407.0,2.3,2.5,371.0,439.0
191125047,6,True,45.2,39.7,1.14,57.7,1450.8,3.9,5.2,372.0,1.8,2.1,229.0,316.0
191125047,7,False,67.7,56.5,1.2,90.4,1600.4,4.1,5.0,390.0,2.1,2.2,305.0,336.0
191125047,8,True,59.7,54.5,1.1,9.3,171.2,3.5,5.2,49.0,1.5,1.7,160.0,210.0
191125047,9,True,46.0,40.9,1.13,10.5,255.8,3.4,5.5,75.0,1.6,1.9,186.0,277.0
191125047,10,True,39.4,35.3,1.12,27.4,776.9,3.7,5.0,210.0,1.6,1.9,189.0,277.0
191125047,11,True,44.7,37.4,1.19,26.5,707.7,4.1,6.3,173.0,2.1,2.4,332.0,409.0
191125047,12,False,54.7,37.7,1.45,94.3,2499.7,5.6,6.0,446.0,4.0,3.9,892.0,873.0
191125047,13,False,57.0,42.5,1.34,84.3,1984.4,5.0,5.8,397.0,3.2,3.3,653.0,670.0
191125047,14,False,61.8,51.5,1.2,123.6,2402.4,4.7,5.3,511.0,2.2,2.3,357.0,396.0
191125047,15,True,55.5,47.3,1.17,16.8,354.5,3.9,5.3,91.0,2.0,2.2,287.0,346.0
191125047,16,True,43.4,38.5,1.13,11.3,294.9,3.8,5.1,78.0,1.7,2.0,219.0,285.0
191125047,17,False,44.3,35.3,1.25,23.5,665.4,4.4,5.6,151.0,2.4,2.7,428.0,493.0
191125047,18,False,44.4,34.8,1.28,95.9,2756.6,5.2,5.7,530.0,2.7,2.9,520.0,577.0
191125047,19,False,51.0,36.3,1.4,99.8,2745.9,6.2,6.1,443.0,3.6,3.8,783.0,825.0
191125047,20,True,50.1,43.1,1.16,13.6,316.1,3.9,5.3,81.0,1.9,2.1,254.0,341.0
191125047,21,False,75.5,62.6,1.21,113.7,1815.2,4.2,5.5,432.0,2.3,2.4,352.0,383.0
191125047,22,False,59.3,38.4,1.54,124.8,3249.7,7.1,8.5,458.0,4.8,4.4,1163.0,1044.0
191125047,23,False,79.6,38.0,2.09,20.3,534.2,9.5,7.8,56.0,7.1,8.0,1846.0,2119.0
191125047,24,False,88.3,42.6,2.07,15.0,351.6,8.9,6.7,40.0,7.2,7.5,1853.0,1945.0
191125047,25,False,55.7,36.1,1.54,159.5,4417.2,6.5,6.4,680.0,4.5,4.6,1036.0,1062.0
191125047,26,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191125047,27,False,49.3,39.2,1.26,72.8,1854.2,5.4,7.0,343.0,2.5,2.8,457.0,547.0
191125047,28,False,79.3,37.3,2.12,109.9,2945.5,9.3,8.9,317.0,7.6,7.9,1948.0,2055.0
191125047,29,False,140.4,40.6,3.45,219.0,5386.6,9.9,8.9,544.0,9.6,14.7,2579.0,4099.0
191125047,30,False,43.8,34.7,1.26,91.4,2631.1,5.7,5.8,462.0,2.7,2.9,499.0,560.0
191125047,31,False,44.9,36.1,1.24,36.9,1020.8,4.2,5.4,243.0,2.4,2.5,422.0,460.0
191125047,32,False,57.3,46.5,1.23,81.9,1762.5,4.3,5.6,410.0,2.4,2.5,427.0,472.0
191125047,33,False,63.7,49.8,1.28,347.8,6991.0,6.7,6.4,1043.0,2.9,3.0,586.0,607.0
191125047,34,False,80.0,41.8,1.91,62.8,1501.9,9.1,7.0,165.0,6.4,6.9,1652.0,1824.0
191125047,35,False,134.4,52.3,2.57,25.9,494.9,9.6,7.6,52.0,8.9,10.1,2447.0,2824.0
191125047,36,False,55.2,43.9,1.26,42.6,971.4,5.1,5.9,190.0,2.5,2.8,467.0,542.0
191125047,37,True,51.6,44.3,1.16,57.8,1303.4,4.0,5.3,326.0,1.9,2.1,278.0,329.0
191125047,38,True,45.9,40.8,1.12,42.8,1047.7,3.7,5.6,283.0,1.7,1.9,195.0,268.0
191125047,39,False,73.3,59.8,1.23,68.6,1147.3,4.3,5.4,267.0,2.4,2.4,409.0,420.0
191207034,0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191207034,1,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191207034,2,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191207034,3,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191207034,4,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191207034,5,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191207034,6,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191207034,7,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191207034,8,False,63.0,57.8,1.09,22.2,384.1,3.7,5.0,104.0,1.6,1.7,181.0,221.0
191207034,9,True,38.2,33.1,1.15,40.0,1210.2,3.8,5.8,318.0,1.9,2.1,303.0,409.0
191207034,10,False,56.2,34.3,1.64,151.0,4398.8,8.8,9.2,500.0,5.5,4.8,1605.0,1344.0
191207034,11,False,44.5,34.4,1.3,30.5,888.6,5.1,6.0,174.0,2.8,3.0,653.0,708.0
191207034,12,False,54.1,33.1,1.63,153.9,4642.9,8.8,7.5,528.0,5.2,5.5,1490.0,1628.0
