taskid,beam,cont_pass,pol_pass,pol_V_pass,pol_QU_pass,HI_all_good,HI_all_good_ok,HI_c2_good_ok,HI_c2_good,HI_pass,all_pass,s_in,s_out,rat,N2,Ex-2,pol_s_in,pol_s_out,pol_rat,pol_N2,pol_Ex-2,pol_ftmax,pol_peak_in,pol_P2,pol_bmin,Q_bm_fg,U_bm_fg,Q_st_fg,U_st_fg,Field
191004041,26,True,False,True,False,True,True,True,True,True,True,49.7,43.6,1.14,1.8,274.0,46.6,43.3,1.08,1.1,965.0,3.5,2742.8,1.2,-0.2,1.0,1.0,0.08,0.08,S1346+5815
191004041,27,True,False,True,False,True,True,True,True,True,True,55.7,48.0,1.16,1.9,286.0,52.6,48.3,1.09,1.1,971.0,3.3,2121.6,1.3,2.1,1.0,1.0,0.08,0.08,S1346+5815
191004041,30,True,False,True,False,True,True,True,True,True,False,45.7,41.5,1.1,1.5,182.0,42.0,41.6,1.01,1.0,888.0,3.2,374.6,1.1,1.8,1.0,1.0,0.08,0.08,S1346+5815
191004041,31,True,False,True,False,True,True,True,True,True,False,54.0,48.1,1.12,1.7,235.0,52.4,48.4,1.08,1.1,967.0,5.8,3816.4,1.1,0.2,1.0,1.0,0.08,0.08,S1346+5815
191004041,34,True,False,True,False,True,True,True,True,True,True,46.9,42.8,1.09,1.5,159.0,43.3,42.7,1.01,1.0,902.0,12.4,482.5,1.1,2.1,1.0,1.0,0.08,0.08,S1346+5815
191004041,35,True,False,True,False,True,True,True,True,True,True,48.7,44.3,1.1,1.5,182.0,45.1,44.4,1.02,1.0,865.0,3.8,1557.0,1.0,2.4,1.0,1.0,0.08,0.08,S1346+5815
191004041,36,True,False,True,False,True,True,True,True,True,False,48.5,44.4,1.09,1.4,147.0,44.8,44.3,1.01,1.0,877.0,4.0,450.9,1.0,2.4,1.0,1.0,0.08,0.08,S1346+5815
191004041,37,True,False,True,False,False,False,False,False,False,False,51.6,45.2,1.14,1.9,303.0,45.6,44.9,1.02,1.0,900.0,5.2,1043.9,1.1,1.9,1.0,1.0,0.08,0.08,S1346+5815
191004042,6,True,False,True,False,True,True,True,True,True,False,50.2,45.2,1.11,1.6,135.0,46.1,45.4,1.02,1.1,650.0,5.8,213.7,1.1,1.2,1.0,1.0,0.08,0.08,M0155+3130
191004042,9,True,False,True,False,True,True,True,True,True,True,53.9,47.7,1.13,1.8,180.0,48.6,48.1,1.01,1.0,605.0,3.7,1318.2,1.0,0.8,1.0,1.0,0.08,0.08,M0155+3130
191004042,10,True,False,True,False,True,True,True,True,True,True,50.5,43.8,1.15,1.9,210.0,44.4,44.2,1.01,1.0,613.0,4.3,663.6,1.0,0.7,1.0,1.0,0.08,0.08,M0155+3130
191004042,11,True,False,True,False,False,False,False,False,False,True,49.4,44.7,1.11,1.6,142.0,44.9,44.8,1.0,1.0,622.0,4.5,225.0,1.0,1.2,1.0,1.0,0.08,0.08,M0155+3130
191004042,12,True,False,True,False,True,True,True,True,True,False,52.6,47.6,1.11,1.6,133.0,48.8,47.4,1.03,1.1,696.0,4.3,600.5,1.1,1.6,1.0,1.0,0.08,0.08,M0155+3130
191004042,13,True,False,True,False,True,True,True,True,True,False,55.7,48.3,1.15,1.9,223.0,50.7,48.9,1.04,1.1,687.0,3.8,1944.7,1.1,1.4,1.0,1.0,0.08,0.08,M0155+3130
191004042,16,True,False,True,False,False,True,True,False,False,True,57.3,48.5,1.18,2.2,288.0,48.6,48.4,1.01,1.0,642.0,5.5,761.0,1.0,0.5,1.0,1.0,0.08,0.08,M0155+3130
191004042,18,True,False,False,False,False,False,True,True,False,True,57.3,48.5,1.18,2.0,242.0,65.0,50.1,1.3,1.9,1150.0,4.5,845.6,1.9,0.8,1.0,1.0,0.12,0.12,M0155+3130
191004042,20,True,False,True,False,True,True,True,True,True,False,57.8,51.5,1.12,1.7,175.0,53.5,51.8,1.03,1.1,652.0,6.1,1747.1,1.1,1.2,1.0,1.0,0.08,0.08,M0155+3130
191004042,23,True,False,True,False,False,True,True,False,False,False,55.4,46.0,1.21,2.2,294.0,46.7,46.1,1.01,1.1,665.0,5.8,399.8,1.0,0.7,1.0,1.0,0.08,0.08,M0155+3130
191004042,27,True,False,True,False,True,True,True,True,True,True,57.5,49.8,1.16,1.9,228.0,50.9,50.2,1.01,1.1,669.0,5.2,534.0,1.0,0.7,1.0,1.0,0.08,0.08,M0155+3130
191004042,28,True,False,True,False,True,True,True,True,True,False,54.2,47.8,1.13,1.7,178.0,50.1,49.9,1.0,1.0,641.0,5.0,247.4,1.0,0.4,1.0,1.0,0.08,0.08,M0155+3130
191004042,29,True,False,True,False,True,True,True,True,True,False,51.5,45.9,1.12,1.6,155.0,47.0,46.1,1.02,1.1,680.0,3.8,955.0,1.1,0.2,1.0,1.0,0.08,0.08,M0155+3130
191004042,34,True,False,True,False,True,True,True,True,True,True,56.7,50.4,1.12,1.7,180.0,50.4,50.3,1.0,1.0,647.0,7.0,560.6,1.0,0.4,1.0,1.0,0.08,0.08,M0155+3130
191004042,35,True,False,True,False,False,False,False,False,False,True,52.3,47.0,1.11,1.6,156.0,49.0,47.1,1.04,1.0,660.0,3.8,1752.7,1.1,0.4,1.0,1.0,0.08,0.08,M0155+3130
191004042,36,True,False,True,False,True,True,True,True,True,False,51.3,44.6,1.15,1.9,226.0,46.2,44.6,1.04,1.1,700.0,4.7,1320.2,1.1,0.3,1.0,1.0,0.08,0.08,M0155+3130
191004042,37,True,False,True,False,False,True,True,False,False,False,54.4,47.5,1.14,1.9,214.0,48.2,47.5,1.02,1.1,661.0,2.9,1005.8,1.0,0.3,1.0,1.0,0.08,0.08,M0155+3130
191005041,2,True,False,True,False,True,True,True,True,True,True,48.5,46.1,1.05,1.3,82.0,47.2,45.3,1.04,1.1,786.0,5.5,2163.0,1.1,-3.4,1.0,1.0,0.12,0.12,S2207+4114
191005041,3,True,False,True,False,True,True,True,True,True,True,49.2,44.5,1.11,1.5,147.0,45.2,44.0,1.03,1.1,796.0,5.4,863.9,1.1,-4.3,1.0,1.0,0.12,0.12,S2207+4114
191005041,4,True,False,True,False,False,False,True,True,False,False,49.2,42.9,1.15,1.8,216.0,43.6,42.3,1.03,1.1,798.0,8.9,1157.8,1.1,-2.0,1.0,1.0,0.12,0.12,S2207+4114
191005041,5,True,False,True,False,True,True,True,True,True,False,49.4,44.4,1.11,1.7,195.0,45.0,44.1,1.02,1.1,779.0,4.3,1002.7,1.0,-4.1,1.0,1.0,0.12,0.12,S2207+4114
191005041,6,True,False,True,False,True,True,True,True,True,False,50.7,45.8,1.11,1.5,147.0,46.7,45.8,1.02,1.1,779.0,5.5,819.4,1.1,-2.5,1.0,1.0,0.12,0.12,S2207+4114
191005041,9,True,False,True,False,False,False,False,False,False,True,57.1,48.3,1.18,2.2,329.0,52.0,47.8,1.09,1.2,875.0,5.7,2495.7,1.2,-3.4,1.0,1.0,0.12,0.12,S2207+4114
191005041,10,True,False,True,False,True,True,True,True,True,True,47.0,41.2,1.14,1.8,224.0,42.2,41.1,1.03,1.1,796.0,4.6,693.3,1.1,-4.5,1.0,1.0,0.12,0.12,S2207+4114
191005041,17,True,False,True,False,True,True,True,True,True,True,54.4,45.7,1.19,2.2,341.0,54.9,53.4,1.03,1.1,821.0,8.6,897.8,1.1,-3.7,1.0,1.0,0.12,0.21,S2207+4114
191005041,19,True,False,True,False,True,True,True,True,True,True,55.8,46.0,1.21,2.3,385.0,49.5,47.1,1.05,1.2,859.0,6.8,1262.6,1.2,-4.9,1.0,1.0,0.12,0.12,S2207+4114
191005041,23,True,False,True,False,True,True,True,True,True,False,49.2,44.1,1.12,1.6,177.0,43.9,44.0,1.0,1.0,725.0,13.5,248.2,1.0,-3.5,1.0,1.0,0.12,0.12,S2207+4114
191005041,24,True,False,True,False,True,True,True,True,True,True,57.0,48.1,1.18,2.0,290.0,48.6,48.2,1.01,1.0,769.0,4.8,245.3,1.0,-5.6,1.0,1.0,0.12,0.12,S2207+4114
191005041,25,True,False,True,False,True,True,True,True,True,True,55.9,47.5,1.18,1.9,271.0,47.4,46.9,1.01,1.0,763.0,4.8,735.9,1.1,-4.9,1.0,1.0,0.12,0.12,S2207+4114
191005041,26,True,False,True,False,True,True,True,True,True,True,51.8,48.4,1.07,1.4,108.0,48.3,48.2,1.0,1.0,724.0,6.2,456.6,1.0,-6.8,1.0,1.0,0.12,0.12,S2207+4114
191005041,29,True,False,True,False,True,True,True,True,True,False,50.3,45.6,1.1,1.6,167.0,45.3,44.9,1.01,1.1,759.0,5.7,305.7,1.0,-8.6,1.0,1.0,0.12,0.12,S2207+4114
191005041,30,True,False,True,False,False,False,False,False,False,False,53.5,45.3,1.18,2.1,313.0,43.9,43.9,1.0,1.0,708.0,14.6,295.8,1.0,-5.7,1.0,1.0,0.12,0.12,S2207+4114
191005041,36,True,False,True,False,True,True,True,True,True,False,58.4,55.7,1.05,1.3,81.0,52.2,51.5,1.01,1.1,767.0,9.4,613.1,1.0,-8.0,1.0,1.0,0.12,0.21,S2207+4114
191006041,0,True,False,True,False,True,True,True,True,True,True,38.8,33.3,1.17,2.0,326.0,35.6,34.0,1.05,1.2,1067.0,2.1,285.2,1.2,-0.7,1.0,1.0,0.08,0.08,S1259+5550
191006041,1,True,False,True,False,True,True,True,True,True,True,57.4,53.3,1.08,1.4,116.0,55.1,53.2,1.03,1.1,916.0,6.2,1987.2,1.1,7.0,1.0,1.0,0.08,0.08,S1259+5550
191006041,2,True,False,True,False,True,True,True,True,True,True,46.7,43.6,1.07,1.4,129.0,44.4,43.5,1.02,1.1,928.0,3.4,572.9,1.1,-0.0,1.0,1.0,0.08,0.08,S1259+5550
191006041,3,True,False,True,False,True,True,True,True,True,True,42.7,39.6,1.08,1.4,119.0,40.1,39.7,1.01,1.1,914.0,2.3,196.1,1.0,-0.4,1.0,1.0,0.08,0.08,S1259+5550
191006041,4,True,False,False,False,False,False,True,True,False,False,47.6,40.6,1.17,2.0,333.0,43.6,40.5,1.08,1.3,1102.0,3.9,1105.1,1.1,-0.1,1.0,1.0,0.08,0.08,S1259+5550
191006041,5,True,False,True,False,True,True,True,True,True,False,40.3,38.0,1.06,1.4,131.0,38.0,37.8,1.0,1.0,873.0,5.1,540.8,1.0,1.2,1.0,1.0,0.08,0.08,S1259+5550
191006041,6,True,False,True,False,True,True,True,True,True,False,47.3,42.8,1.1,1.5,175.0,43.2,42.8,1.01,1.0,874.0,3.1,506.4,1.0,3.2,1.0,1.0,0.08,0.08,S1259+5550
191006041,7,True,False,True,False,True,True,True,True,True,False,57.3,49.7,1.15,1.9,282.0,51.4,49.8,1.03,1.0,849.0,9.7,1681.9,1.0,7.1,1.0,1.0,0.08,0.08,S1259+5550
191006041,10,True,False,True,False,True,True,True,True,True,True,43.3,39.4,1.1,1.5,161.0,39.2,39.1,1.0,1.0,851.0,3.1,673.9,1.0,8.9,1.0,1.0,0.08,0.08,S1259+5550
191006041,11,True,False,True,False,True,True,True,True,True,True,42.3,39.0,1.09,1.4,147.0,39.4,39.0,1.01,1.1,904.0,3.2,196.5,1.1,-0.5,1.0,1.0,0.08,0.08,S1259+5550
191006041,12,True,False,True,False,True,True,True,True,True,False,48.0,41.3,1.16,2.1,382.0,41.9,41.1,1.02,1.1,924.0,3.7,518.2,1.1,1.7,1.0,1.0,0.08,0.08,S1259+5550
191006041,13,True,False,True,False,True,True,True,True,True,False,59.9,53.4,1.12,1.7,270.0,54.2,53.4,1.01,1.0,1021.0,5.1,1925.2,1.0,7.6,1.0,1.0,0.08,0.08,S1259+5550
191006041,16,True,False,True,False,True,True,True,True,True,True,48.1,39.9,1.2,2.2,383.0,40.1,40.0,1.0,1.0,859.0,17.9,455.0,1.0,2.4,1.0,1.0,0.08,0.08,S1259+5550
191006041,18,True,False,True,False,False,False,False,False,False,True,49.4,44.0,1.12,1.6,210.0,45.5,44.3,1.03,1.1,966.0,3.9,849.2,1.1,-0.1,1.0,1.0,0.08,0.08,S1259+5550
191006041,20,True,False,True,False,True,True,True,True,True,False,53.6,47.4,1.13,1.7,234.0,48.5,47.2,1.03,1.1,954.0,5.6,1221.7,1.1,5.4,1.0,1.0,0.08,0.08,S1259+5550
191006041,23,True,False,True,False,True,True,True,True,True,False,46.0,42.2,1.09,1.4,143.0,42.6,42.3,1.01,1.0,884.0,5.4,361.2,1.0,2.6,1.0,1.0,0.08,0.08,S1259+5550
191006041,24,True,False,True,False,True,True,True,True,True,True,48.2,42.2,1.14,1.8,262.0,42.9,42.8,1.0,1.0,858.0,4.7,222.5,1.0,0.9,1.0,1.0,0.08,0.08,S1259+5550
191006041,26,True,False,True,False,True,True,True,True,True,True,50.8,46.7,1.09,1.4,149.0,47.2,46.6,1.01,1.0,895.0,5.0,1100.4,1.0,1.0,1.0,1.0,0.08,0.08,S1259+5550
191006041,29,True,False,True,False,True,True,True,True,True,False,45.3,41.0,1.1,1.5,164.0,41.6,41.4,1.01,1.0,894.0,3.4,333.1,1.0,-0.7,1.0,1.0,0.08,0.08,S1259+5550
191006041,30,True,False,True,False,True,True,True,True,True,False,46.1,42.2,1.09,1.4,135.0,42.7,42.3,1.01,1.0,899.0,2.8,498.1,1.1,3.5,1.0,1.0,0.08,0.08,S1259+5550
191006041,31,True,False,True,False,False,True,True,True,False,False,54.1,49.6,1.09,1.5,187.0,49.9,49.6,1.01,1.0,905.0,5.3,481.1,1.0,-0.2,1.0,1.0,0.08,0.08,S1259+5550
191006041,36,True,False,True,False,True,True,True,True,True,False,44.1,40.6,1.09,1.5,158.0,41.3,40.4,1.02,1.0,891.0,3.1,1686.8,1.0,-0.3,1.0,1.0,0.08,0.08,S1259+5550
191006041,37,True,False,True,False,True,True,True,True,True,False,46.2,41.9,1.1,1.6,199.0,42.5,42.0,1.01,1.0,885.0,3.1,977.0,1.0,10.3,1.0,1.0,0.08,0.08,S1259+5550
191006058,3,True,False,True,False,True,True,True,True,True,True,51.0,45.4,1.12,1.6,154.0,45.8,45.7,1.0,1.0,614.0,5.8,255.6,1.0,0.7,0.71,0.71,0.08,0.08,M0155+3130
191006058,4,True,False,True,False,False,False,True,True,False,False,50.0,41.0,1.22,2.4,335.0,43.9,41.4,1.06,1.1,666.0,3.9,2049.6,1.1,0.9,0.71,0.71,0.08,0.08,M0155+3130
191006058,5,True,False,True,False,True,True,True,True,True,False,46.7,40.8,1.15,2.0,232.0,42.9,40.9,1.05,1.1,662.0,5.4,1974.9,1.1,1.6,0.88,0.88,0.08,0.08,M0155+3130
191006058,6,True,False,True,False,True,True,True,True,True,False,51.0,46.2,1.1,1.6,145.0,46.8,46.4,1.01,1.0,635.0,6.6,224.2,1.0,1.5,1.0,1.0,0.08,0.08,M0155+3130
191006058,11,True,False,True,False,True,True,True,True,True,True,47.1,43.3,1.09,1.4,98.0,43.1,43.1,1.0,1.0,632.0,4.1,224.3,1.0,1.3,0.79,0.79,0.08,0.08,M0155+3130
191006058,12,True,False,True,False,True,True,True,True,True,False,54.1,48.0,1.13,1.7,175.0,49.7,48.3,1.03,1.2,728.0,5.5,695.8,1.1,2.0,0.88,0.88,0.08,0.08,M0155+3130
191006058,13,True,True,True,True,True,True,True,True,True,False,59.2,52.0,1.14,1.9,243.0,53.9,52.0,1.04,1.1,761.0,5.4,2319.5,1.1,1.6,0.08,0.08,0.08,0.08,M0155+3130
191006058,16,True,False,True,False,True,True,True,True,True,True,50.0,44.3,1.13,1.8,201.0,44.5,44.1,1.01,1.0,633.0,4.0,642.0,1.0,1.6,0.96,0.96,0.08,0.08,M0155+3130
191006058,17,True,False,True,False,True,True,True,True,True,True,52.7,43.6,1.21,2.2,292.0,52.5,51.7,1.02,1.1,670.0,5.6,577.9,1.1,1.7,1.0,1.0,0.08,0.17,M0155+3130
191006058,18,True,False,False,False,True,True,True,True,True,True,59.3,49.6,1.2,2.1,258.0,65.7,50.9,1.29,1.9,1162.0,5.4,837.1,1.9,0.6,0.96,0.96,0.12,0.12,M0155+3130
191006058,23,True,False,True,False,False,False,False,False,False,False,57.2,47.8,1.2,2.2,276.0,48.2,47.6,1.01,1.0,635.0,6.5,363.9,1.1,1.5,0.83,0.83,0.08,0.08,M0155+3130
191006058,27,True,False,True,False,True,True,True,True,True,True,59.3,51.4,1.15,2.0,241.0,52.5,51.8,1.01,1.0,649.0,5.6,516.2,1.1,0.8,0.88,0.88,0.08,0.08,M0155+3130
191006058,28,True,False,True,False,True,True,True,True,True,False,52.5,46.8,1.12,1.7,160.0,48.5,48.6,1.0,1.0,615.0,10.1,226.5,1.0,0.8,0.75,0.75,0.08,0.08,M0155+3130
191006058,29,True,False,True,False,True,True,True,True,True,False,45.3,40.9,1.11,1.6,138.0,42.1,41.2,1.02,1.1,690.0,5.2,899.4,1.1,0.8,0.75,0.75,0.08,0.08,M0155+3130
191006058,34,True,False,True,False,True,True,True,True,True,True,56.0,50.5,1.11,1.6,139.0,50.9,50.7,1.0,1.0,636.0,4.8,531.7,1.0,0.9,0.62,0.62,0.08,0.08,M0155+3130
191006058,35,True,False,True,False,False,False,False,False,False,True,52.9,46.9,1.13,1.7,180.0,49.1,47.0,1.04,1.0,661.0,4.6,1571.1,1.1,0.8,0.75,0.75,0.08,0.08,M0155+3130
191006058,36,True,False,True,False,True,True,True,True,True,False,53.2,45.2,1.18,2.1,268.0,48.0,45.9,1.05,1.1,699.0,3.5,1390.2,1.1,0.8,0.75,0.75,0.08,0.08,M0155+3130
191009038,6,True,True,True,True,True,True,True,True,True,False,39.4,35.5,1.11,1.6,196.0,35.6,35.5,1.01,1.0,898.0,7.2,307.6,1.0,4.1,0.08,0.08,0.12,0.12,S1041+5058
191009038,7,True,False,True,False,True,True,True,True,True,False,53.9,50.5,1.07,1.4,104.0,50.4,50.4,1.0,1.0,758.0,10.7,426.5,1.0,3.5,1.0,1.0,0.12,0.12,S1041+5058
191009038,10,True,True,True,True,True,True,True,True,True,True,34.7,30.0,1.16,1.8,288.0,32.1,30.4,1.05,1.1,945.0,5.0,2052.0,1.1,2.2,0.08,0.08,0.08,0.08,S1041+5058
191009038,12,True,False,False,True,True,True,True,True,True,False,39.0,33.3,1.17,1.9,295.0,40.2,33.2,1.21,1.5,1225.0,4.4,1387.6,1.4,4.1,0.08,0.08,0.08,0.08,S1041+5058
191009038,13,True,True,True,True,True,True,True,True,True,False,37.0,33.6,1.1,1.6,211.0,34.3,34.1,1.01,1.0,873.0,5.3,176.6,1.0,1.8,0.08,0.08,0.12,0.12,S1041+5058
191009038,16,True,True,True,True,True,True,True,True,True,True,33.5,30.0,1.12,1.6,207.0,30.5,29.9,1.02,1.1,943.0,4.3,534.8,1.1,-1.7,0.08,0.08,0.08,0.08,S1041+5058
191009038,19,True,True,True,True,True,True,True,True,True,True,35.1,31.1,1.13,1.7,241.0,31.9,31.9,1.0,1.0,865.0,3.9,166.5,1.0,5.6,0.08,0.08,0.08,0.08,S1041+5058
191009038,20,True,True,True,True,True,True,True,True,True,False,40.4,36.8,1.1,1.6,196.0,36.5,36.5,1.0,1.0,862.0,7.5,348.1,1.0,5.7,0.08,0.08,0.08,0.08,S1041+5058
191009038,22,True,True,True,True,True,True,True,True,True,False,40.7,33.9,1.2,2.2,407.0,35.1,34.3,1.02,1.1,963.0,7.8,713.4,1.1,3.8,0.08,0.08,0.08,0.08,S1041+5058
191009038,23,True,True,True,True,True,True,True,True,True,False,35.6,30.9,1.15,1.9,306.0,31.2,31.1,1.0,1.0,869.0,9.5,567.5,1.0,2.2,0.08,0.08,0.08,0.08,S1041+5058
191009038,26,True,True,True,True,True,True,True,True,True,True,41.4,34.9,1.19,2.1,345.0,35.0,34.6,1.01,1.0,853.0,11.3,319.3,1.1,2.8,0.08,0.08,0.12,0.12,S1041+5058
191009038,27,True,True,True,True,True,True,True,True,True,True,42.4,36.3,1.17,1.9,320.0,36.2,36.0,1.01,1.0,897.0,9.1,649.5,1.0,-1.6,0.08,0.08,0.08,0.08,S1041+5058
191009038,28,True,True,True,True,True,True,True,True,True,False,36.8,33.5,1.1,1.5,177.0,33.9,33.2,1.02,1.0,922.0,6.4,1516.5,1.1,3.4,0.08,0.08,0.08,0.08,S1041+5058
191009038,29,True,True,True,True,True,True,True,True,True,False,33.8,30.4,1.11,1.5,177.0,30.8,30.3,1.01,1.1,890.0,3.6,371.8,1.1,0.8,0.08,0.08,0.08,0.08,S1041+5058
191009038,30,True,True,True,True,True,True,True,True,True,False,37.1,31.5,1.18,2.1,401.0,31.9,31.7,1.01,1.0,927.0,3.5,283.5,1.0,4.7,0.08,0.08,0.08,0.08,S1041+5058
191009038,31,True,True,True,True,True,True,True,True,True,False,35.7,31.8,1.12,1.7,236.0,32.3,32.0,1.01,1.0,924.0,3.9,523.2,1.0,6.1,0.08,0.08,0.08,0.08,S1041+5058
191009038,32,True,False,True,False,True,True,True,True,True,True,54.8,49.1,1.12,1.6,212.0,52.0,51.1,1.02,1.1,909.0,13.1,483.6,1.1,5.3,0.83,0.83,0.12,0.12,S1041+5058
191009038,33,True,True,True,True,True,True,True,True,True,True,52.4,44.9,1.17,2.0,353.0,43.9,42.8,1.02,1.1,957.0,5.4,1155.8,1.1,3.5,0.08,0.08,0.12,0.12,S1041+5058
191009038,34,True,True,True,True,True,True,True,True,True,True,41.6,37.4,1.11,1.6,210.0,36.9,36.6,1.01,1.0,947.0,5.6,1090.5,1.0,-0.7,0.08,0.08,0.08,0.08,S1041+5058
191009038,35,True,True,True,True,True,True,True,True,True,True,38.2,34.9,1.1,1.5,181.0,33.7,33.7,1.0,1.0,919.0,7.0,297.9,1.0,2.6,0.08,0.08,0.08,0.08,S1041+5058
191009038,36,True,True,True,True,False,True,True,True,False,False,37.6,33.8,1.11,1.6,222.0,33.7,33.5,1.0,1.0,946.0,3.7,290.8,1.0,3.3,0.08,0.08,0.08,0.08,S1041+5058
191009038,37,True,True,True,True,True,True,True,True,True,False,42.4,37.1,1.14,1.7,257.0,37.1,36.6,1.01,1.1,960.0,10.1,927.7,1.1,4.4,0.08,0.08,0.12,0.12,S1041+5058
191009038,38,True,True,True,True,True,True,True,True,True,False,42.1,38.7,1.09,1.4,146.0,38.6,38.1,1.01,1.1,946.0,5.5,623.0,1.0,5.0,0.08,0.08,0.08,0.08,S1041+5058
191009038,39,True,True,True,True,True,True,True,True,True,False,52.7,49.1,1.07,1.4,144.0,47.1,46.8,1.01,1.0,894.0,7.4,327.1,1.1,5.6,0.08,0.08,0.12,0.12,S1041+5058
191009039,1,True,True,True,True,True,True,True,True,True,True,57.8,49.6,1.17,2.0,257.0,50.9,49.7,1.03,1.1,765.0,18.2,621.9,1.1,0.1,0.08,0.08,0.12,0.12,S2221+3356
191009039,4,True,True,True,True,True,True,True,True,True,False,38.6,34.4,1.12,1.7,179.0,33.8,33.8,1.0,1.0,692.0,9.0,183.8,1.0,1.2,0.08,0.08,0.12,0.12,S2221+3356
191009039,5,True,True,True,True,False,False,False,False,False,False,37.7,32.3,1.17,2.0,258.0,33.2,32.5,1.02,1.1,720.0,22.5,608.9,1.1,-0.2,0.08,0.08,0.08,0.08,S2221+3356
191009039,6,True,True,True,True,False,True,True,False,False,False,37.6,32.2,1.17,2.0,256.0,32.9,32.0,1.03,1.1,751.0,6.2,396.0,1.1,-0.2,0.08,0.08,0.08,0.08,S2221+3356
191009039,8,True,False,True,False,True,True,True,True,True,True,55.7,52.0,1.07,1.4,92.0,53.2,52.5,1.01,1.1,682.0,6.5,350.6,1.1,-0.7,1.0,1.0,0.12,0.12,S2221+3356
191009039,9,True,True,True,True,True,True,True,True,True,True,37.5,34.1,1.1,1.6,156.0,34.1,33.9,1.0,1.0,673.0,6.9,1203.8,1.0,-0.6,0.08,0.08,0.08,0.08,S2221+3356
191009039,10,True,True,True,True,True,True,True,True,True,True,33.9,30.3,1.12,1.6,174.0,31.6,30.6,1.03,1.0,680.0,3.7,2065.2,1.0,-0.5,0.08,0.08,0.08,0.08,S2221+3356
191009039,11,True,True,True,True,True,True,True,True,True,True,35.1,29.5,1.19,2.1,289.0,32.6,32.3,1.01,1.0,709.0,6.2,464.2,1.0,-1.1,0.08,0.08,0.08,0.12,S2221+3356
191009039,15,True,False,True,False,True,True,True,True,True,False,43.4,40.2,1.08,1.4,105.0,42.0,41.6,1.01,1.0,663.0,5.8,1724.1,1.0,0.1,0.96,0.96,0.12,0.12,S2221+3356
191009039,16,True,True,True,True,True,True,True,True,True,True,33.0,30.1,1.1,1.5,136.0,30.4,30.0,1.01,1.1,733.0,4.8,170.1,1.1,0.3,0.08,0.08,0.08,0.08,S2221+3356
191009039,18,True,True,True,True,False,False,False,False,False,True,39.2,32.5,1.21,2.2,335.0,34.2,32.1,1.07,1.3,859.0,3.9,950.2,1.3,0.6,0.08,0.08,0.12,0.08,S2221+3356
191009039,21,True,True,True,True,False,True,True,True,False,False,46.2,40.5,1.14,1.8,203.0,42.9,42.2,1.02,1.1,736.0,7.4,327.4,1.1,-0.5,0.08,0.08,0.08,0.08,S2221+3356
191009039,22,True,True,True,True,False,True,True,True,False,False,38.0,31.4,1.21,2.2,337.0,32.2,31.8,1.01,1.0,722.0,5.3,416.1,1.1,-0.5,0.08,0.08,0.08,0.08,S2221+3356
191009039,23,True,True,True,True,True,True,True,True,True,False,34.7,29.9,1.16,1.9,250.0,30.1,30.1,1.0,1.0,677.0,11.2,661.0,1.0,-0.5,0.08,0.08,0.08,0.08,S2221+3356
191009039,24,True,True,True,True,True,True,True,True,True,True,34.8,29.0,1.2,2.1,310.0,30.2,29.7,1.02,1.1,744.0,4.0,451.1,1.1,-1.5,0.08,0.08,0.08,0.08,S2221+3356
191009039,27,True,True,True,True,True,True,True,True,True,True,40.4,35.5,1.14,1.7,188.0,36.1,34.9,1.03,1.1,755.0,4.2,1161.6,1.1,-2.3,0.08,0.08,0.08,0.08,S2221+3356
191009039,28,True,True,True,True,True,True,True,True,True,False,38.7,34.5,1.12,1.6,159.0,34.8,34.0,1.02,1.1,735.0,10.9,1533.7,1.0,-1.8,0.08,0.08,0.12,0.12,S2221+3356
191009039,29,True,True,True,True,True,True,True,True,True,False,33.0,30.2,1.09,1.5,140.0,30.6,30.4,1.01,1.0,727.0,3.5,197.5,1.0,-1.0,0.08,0.08,0.08,0.08,S2221+3356
191009039,31,True,False,False,True,True,True,True,True,True,False,39.0,32.1,1.22,2.3,366.0,38.3,31.7,1.21,1.3,876.0,2.9,3732.4,1.3,-0.1,0.08,0.08,0.08,0.08,S2221+3356
191009039,32,True,False,True,False,True,True,True,True,True,True,53.1,49.1,1.08,1.4,105.0,51.8,51.9,1.0,1.0,687.0,9.1,303.4,1.0,-0.4,0.96,0.96,0.12,0.12,S2221+3356
191009039,33,True,False,False,True,True,True,True,True,True,True,48.9,43.2,1.13,1.7,192.0,49.8,42.6,1.17,1.1,811.0,5.5,4444.2,1.1,0.2,0.08,0.08,0.12,0.12,S2221+3356
191009039,34,True,True,True,True,True,True,True,True,True,True,44.1,36.8,1.2,2.1,321.0,36.3,35.9,1.01,1.0,711.0,7.1,970.2,1.0,0.6,0.08,0.08,0.08,0.08,S2221+3356
191009039,35,True,True,True,True,True,True,True,True,True,True,38.4,34.2,1.12,1.7,191.0,33.8,33.9,1.0,1.0,701.0,4.4,329.9,1.0,0.1,0.08,0.08,0.08,0.08,S2221+3356
191009039,39,True,True,True,True,True,True,True,True,True,False,51.1,47.2,1.08,1.4,112.0,46.5,46.0,1.01,1.0,685.0,5.9,390.4,1.1,-0.4,0.08,0.08,0.12,0.12,S2221+3356
191010041,0,True,True,True,True,True,True,True,True,True,True,36.9,30.4,1.21,2.2,431.0,31.4,31.1,1.01,1.0,950.0,9.6,460.3,1.0,1.1,0.08,0.08,0.12,0.08,M1403+5324
