ObsID,Name,Beam,RA,Dec,V valid,QU valid,sigma_in,sigma_out,FT_max,peak_inner,bmin,Q_beam_frac,U_beam_frac,Q_noise_frac,U_noise_frac
190914041,S2332+3130,9,352.189206,30.904478,True,True,34.0,33.7,7.9,465.7,11.2,0.08,0.08,0.08,0.08
190914041,S2332+3130,10,352.738231,30.904478,True,True,34.5,30.8,7.9,3274.9,11.2,0.08,0.08,0.08,0.08
190914041,S2332+3130,15,351.914693,31.309826,True,True,43.9,42.7,6.6,1135.8,11.2,0.08,0.08,0.08,0.08
190914041,S2332+3130,16,352.463718,31.309826,True,True,33.2,32.2,4.0,1542.0,11.3,0.08,0.08,0.08,0.08
190914041,S2332+3130,20,354.659820,31.309826,True,True,41.0,40.4,5.2,752.1,11.3,0.08,0.08,0.12,0.12
190914041,S2332+3130,21,351.640180,31.715174,True,True,47.0,44.4,6.6,525.0,11.3,0.08,0.08,0.08,0.08
190914041,S2332+3130,26,354.385307,31.715174,True,True,37.4,36.2,6.1,1140.5,11.2,0.08,0.08,0.08,0.08
190914041,S2332+3130,30,353.561769,32.120522,True,True,35.0,33.2,5.1,617.8,11.2,0.08,0.08,0.08,0.08
190914041,S2332+3130,31,354.110794,32.120522,True,True,35.3,34.4,5.4,685.7,11.3,0.08,0.08,0.08,0.08
190914041,S2332+3130,34,352.189206,32.525870,True,True,41.5,38.4,6.9,3687.5,11.4,0.08,0.08,0.08,0.08
190914041,S2332+3130,35,352.738231,32.525870,True,True,37.4,35.7,5.1,946.1,11.4,0.08,0.08,0.08,0.08
190914041,S2332+3130,36,353.287256,32.525870,True,True,36.2,35.1,3.8,1251.8,11.5,0.08,0.08,0.12,0.12
190914041,S2332+3130,37,353.836282,32.525870,True,True,37.2,37.0,5.9,656.0,11.4,0.08,0.08,0.12,0.12
190914041,S2332+3130,38,354.385307,32.525870,True,True,51.0,50.5,7.8,1358.4,11.2,0.08,0.08,0.12,0.12
190915041,S1435+5550,1,216.041338,54.819963,True,True,43.9,42.6,6.9,709.0,12.2,0.08,0.08,0.08,0.12
190915041,S1435+5550,4,218.541641,54.819963,True,True,33.0,30.4,10.7,801.5,12.2,0.08,0.08,0.08,0.08
190915041,S1435+5550,5,219.375076,54.819963,False,True,36.3,30.1,5.3,4213.3,12.3,0.08,0.08,0.08,0.08
190915041,S1435+5550,8,216.458056,55.225311,True,True,38.7,38.1,12.8,1003.5,12.1,0.08,0.08,0.08,0.08
190915041,S1435+5550,10,218.124924,55.225311,True,True,28.9,27.8,3.1,961.1,12.1,0.08,0.08,0.08,0.08
190915041,S1435+5550,14,221.458662,55.225311,False,True,57.5,47.2,5.4,7167.8,11.9,0.08,0.08,0.12,0.12
190915041,S1435+5550,15,216.874773,55.630659,True,True,39.2,38.8,5.2,1168.1,12.2,0.08,0.08,0.08,0.08
190915041,S1435+5550,16,217.708207,55.630659,True,True,29.3,28.5,4.2,1575.2,12.1,0.08,0.08,0.08,0.08
190915041,S1435+5550,19,220.208510,55.630659,True,True,35.5,35.3,4.9,323.5,12.4,0.08,0.08,0.08,0.08
190915041,S1435+5550,21,216.458056,56.036007,True,True,41.4,40.7,10.4,528.3,12.4,0.08,0.08,0.08,0.08
190915041,S1435+5550,22,217.291490,56.036007,True,True,31.9,31.1,3.0,1679.3,12.1,0.08,0.08,0.08,0.08
190915041,S1435+5550,23,218.124924,56.036007,True,True,29.3,28.5,4.8,1429.1,12.1,0.08,0.08,0.08,0.08
190915041,S1435+5550,24,218.958359,56.036007,True,True,32.6,31.5,7.1,300.3,11.8,0.08,0.08,0.08,0.08
190915041,S1435+5550,26,220.625227,56.036007,True,True,35.6,33.4,4.2,1659.8,12.0,0.08,0.08,0.08,0.08
190915041,S1435+5550,29,218.541641,56.441355,True,True,30.3,29.3,2.7,837.1,12.3,0.08,0.08,0.08,0.08
190915041,S1435+5550,30,219.375076,56.441355,True,True,31.3,30.8,10.6,454.0,12.1,0.08,0.08,0.08,0.08
190915041,S1435+5550,33,216.458056,56.846703,True,True,41.3,40.5,7.2,1144.8,12.1,0.08,0.08,0.08,0.08
190915041,S1435+5550,35,218.124924,56.846703,True,True,35.1,32.4,3.0,2968.0,12.4,0.08,0.08,0.08,0.08
190915041,S1435+5550,37,219.791793,56.846703,True,True,33.4,33.2,5.3,618.8,12.5,0.08,0.08,0.08,0.08
190915042,M0209+3622,1,30.364808,35.363297,True,True,45.5,43.8,6.3,1152.3,11.4,0.08,0.08,0.08,0.12
190915042,M0209+3622,4,32.108832,35.363297,True,True,37.7,33.5,8.1,981.9,11.5,0.08,0.08,0.08,0.08
190915042,M0209+3622,5,32.690173,35.363297,True,True,46.3,32.9,4.4,3510.8,11.4,0.08,0.08,0.08,0.08
190915042,M0209+3622,8,30.655478,35.768645,True,True,40.9,39.2,5.2,999.8,11.5,0.08,0.08,0.08,0.08
190915042,M0209+3622,10,31.818161,35.768645,True,True,40.1,29.2,4.4,3312.0,11.4,0.08,0.08,0.08,0.08
190915042,M0209+3622,23,31.818161,36.579341,True,True,31.4,30.7,5.0,1451.2,11.4,0.08,0.08,0.08,0.08
190915042,M0209+3622,24,32.399502,36.579341,True,True,35.9,35.6,10.5,276.0,11.1,0.08,0.08,0.12,0.12
190915042,M0209+3622,26,33.562185,36.579341,False,True,43.0,35.8,5.0,5196.0,11.3,0.08,0.08,0.08,0.08
190915042,M0209+3622,30,32.690173,36.984689,True,True,33.1,32.9,7.4,443.4,11.3,0.08,0.08,0.08,0.08
190915042,M0209+3622,31,33.271514,36.984689,True,True,34.8,33.9,5.6,1246.0,11.4,0.08,0.08,0.08,0.08
190915042,M0209+3622,33,30.655478,37.390037,True,True,44.2,43.9,5.5,1155.4,11.4,0.08,0.08,0.08,0.08
190915042,M0209+3622,34,31.236820,37.390037,True,True,36.8,36.4,5.2,1116.7,11.4,0.08,0.08,0.08,0.08
190915042,M0209+3622,35,31.818161,37.390037,True,True,35.5,35.3,4.2,472.4,11.7,0.08,0.08,0.08,0.08
190915042,M0209+3622,36,32.399502,37.390037,False,True,41.9,49.5,64.6,1192.0,11.5,0.08,0.08,0.12,0.12
190915042,M0209+3622,37,32.980844,37.390037,True,True,37.3,37.0,4.8,549.4,11.6,0.08,0.08,0.12,0.12
190915042,M0209+3622,38,33.562185,37.390037,True,True,49.9,49.0,10.5,1400.1,11.4,0.08,0.08,0.08,0.08
190919048,S1305+5815,1,193.570410,57.252186,True,True,40.6,39.4,8.8,811.7,12.3,0.08,0.08,0.08,0.08
190919048,S1305+5815,2,194.460284,57.252186,True,True,31.9,31.2,5.3,1500.0,12.2,0.08,0.08,0.08,0.08
190919048,S1305+5815,3,195.350158,57.252186,True,True,28.5,27.4,3.0,1717.3,12.3,0.08,0.08,0.08,0.08
190919048,S1305+5815,6,198.019779,57.252186,True,True,39.2,38.5,4.8,879.7,12.2,0.08,0.08,0.08,0.08
190919048,S1305+5815,8,194.015347,57.657534,True,True,37.7,36.9,12.5,1517.5,12.2,0.08,0.08,0.08,0.08
190919048,S1305+5815,18,197.129905,58.062882,True,True,32.3,31.2,3.3,933.3,12.0,0.08,0.08,0.08,0.08
190919048,S1305+5815,20,198.909653,58.062882,True,True,42.2,34.9,4.0,992.8,12.2,0.08,0.08,0.08,0.08
190919048,S1305+5815,22,194.905221,58.468230,True,True,32.6,25.9,3.4,1960.7,12.3,0.08,0.08,0.08,0.08
190919048,S1305+5815,28,195.350158,58.873578,True,True,29.8,27.7,5.6,1948.3,12.3,0.08,0.08,0.08,0.08
190919048,S1305+5815,30,197.129905,58.873578,True,True,29.0,28.3,4.2,368.2,12.4,0.08,0.08,0.08,0.08
190919048,S1305+5815,31,198.019779,58.873578,True,True,30.0,29.7,4.4,588.5,12.3,0.08,0.08,0.08,0.08
190919048,S1305+5815,33,194.015347,59.278926,True,True,39.8,38.1,4.9,1342.5,11.9,0.08,0.08,0.08,0.08
190919048,S1305+5815,34,194.905221,59.278926,True,True,32.9,32.8,4.4,1215.7,11.9,0.08,0.08,0.08,0.08
190919048,S1305+5815,38,198.464716,59.278926,True,True,42.6,42.7,5.7,397.8,12.1,0.08,0.08,0.08,0.08
190919049,M0155+3356,0,28.829167,33.944444,True,True,33.4,31.3,3.4,377.7,11.0,0.08,0.08,0.08,0.08
190919049,M0155+3356,1,26.995479,32.931074,False,True,46.8,46.4,70.7,1119.1,11.0,0.08,0.08,0.12,0.08
190919049,M0155+3356,3,28.123902,32.931074,True,True,32.1,30.7,3.3,1669.5,11.0,0.08,0.08,0.08,0.08
190919049,M0155+3356,12,29.534432,33.336422,True,True,50.1,48.6,6.5,2435.3,10.2,0.08,0.08,0.08,0.08
190919049,M0155+3356,18,29.252326,33.741770,True,True,36.6,35.4,6.9,994.3,11.0,0.08,0.08,0.08,0.08
190919049,M0155+3356,21,27.277585,34.147118,True,True,41.5,40.5,6.3,973.1,11.0,0.08,0.08,0.08,0.08
190919049,M0155+3356,24,28.970220,34.147118,True,True,33.4,31.9,4.0,760.2,10.9,0.08,0.08,0.08,0.08
190919049,M0155+3356,25,29.534432,34.147118,True,True,31.8,31.3,4.1,402.2,11.1,0.08,0.08,0.08,0.08
190919049,M0155+3356,27,27.559690,34.552466,True,True,35.5,35.3,10.6,389.2,11.0,0.08,0.08,0.08,0.08
190919049,M0155+3356,28,28.123902,34.552466,True,True,31.6,30.6,7.3,1847.9,11.1,0.08,0.08,0.08,0.08
190919049,M0155+3356,29,28.688114,34.552466,True,True,31.7,28.9,7.2,757.8,11.2,0.08,0.08,0.08,0.08
190919049,M0155+3356,31,29.816538,34.552466,True,True,34.3,34.3,6.1,594.8,11.0,0.08,0.08,0.08,0.08
190919049,M0155+3356,33,27.277585,34.957814,True,True,43.8,43.3,8.3,998.1,10.9,0.08,0.08,0.08,0.08
190919049,M0155+3356,34,27.841796,34.957814,True,True,34.3,34.4,3.8,1184.4,11.0,0.08,0.08,0.08,0.08
190919049,M0155+3356,38,30.098644,34.957814,True,True,47.9,47.7,5.8,418.6,11.1,0.08,0.08,0.08,0.08
190920041,S2345+3130,0,356.395833,31.512500,True,True,44.9,42.6,10.5,431.7,11.6,0.08,0.08,0.12,0.12
190920041,S2345+3130,2,355.160526,30.499130,True,True,48.2,45.6,7.6,1477.6,11.8,0.08,0.08,0.08,0.08
190920041,S2345+3130,3,355.709551,30.499130,True,True,46.6,43.8,7.1,2581.5,11.6,0.08,0.08,0.08,0.08
190920041,S2345+3130,4,356.258577,30.499130,True,True,56.5,45.8,6.9,2813.4,11.6,0.08,0.08,0.08,0.08
190920041,S2345+3130,8,354.886013,30.904478,False,True,55.3,50.7,9.5,4490.3,11.9,0.08,0.08,0.12,0.08
190920041,S2345+3130,10,355.984064,30.904478,True,True,47.9,42.6,6.4,1550.2,11.6,0.08,0.08,0.08,0.08
190920041,S2345+3130,11,356.533089,30.904478,False,True,47.0,45.0,32.0,1130.5,11.6,0.08,0.08,0.25,0.25
190920041,S2345+3130,15,355.160526,31.309826,True,False,51.2,50.7,7.3,1616.7,12.3,0.79,0.79,0.17,0.17
190920041,S2345+3130,17,356.258577,31.309826,True,True,41.2,40.4,5.8,899.3,11.7,0.08,0.08,0.08,0.08
190920041,S2345+3130,18,356.807602,31.309826,True,True,51.0,48.7,10.8,872.8,11.8,0.08,0.08,0.08,0.08
190920041,S2345+3130,19,357.356627,31.309826,True,True,51.4,50.6,7.3,300.4,11.7,0.08,0.08,0.12,0.12
190920041,S2345+3130,20,357.905653,31.309826,True,True,56.6,53.9,7.1,421.7,12.0,0.08,0.08,0.17,0.17
190920041,S2345+3130,21,354.886013,31.715174,True,True,55.1,53.3,9.6,1134.7,12.0,0.08,0.08,0.12,0.17
190920041,S2345+3130,22,355.435039,31.715174,True,True,41.8,41.9,6.7,509.3,11.9,0.08,0.08,0.08,0.08
190920041,S2345+3130,23,355.984064,31.715174,True,True,40.0,39.2,6.0,783.7,11.8,0.08,0.08,0.08,0.08
190920041,S2345+3130,24,356.533089,31.715174,True,True,44.7,43.2,6.5,796.9,11.7,0.08,0.08,0.08,0.08
190920041,S2345+3130,27,355.160526,32.120522,True,True,45.7,45.6,7.8,852.1,12.0,0.08,0.08,0.08,0.08
190920041,S2345+3130,28,355.709551,32.120522,True,True,42.6,41.6,7.2,1734.2,12.0,0.08,0.08,0.08,0.08
190920041,S2345+3130,29,356.258577,32.120522,True,True,42.4,40.6,6.4,455.9,11.9,0.08,0.08,0.08,0.08
190920041,S2345+3130,30,356.807602,32.120522,True,True,44.2,43.3,8.0,1435.0,12.0,0.08,0.08,0.08,0.08
190920041,S2345+3130,34,355.435039,32.525870,True,True,45.9,45.4,8.5,1397.1,12.1,0.08,0.08,0.08,0.08
190920041,S2345+3130,35,355.984064,32.525870,True,True,44.4,43.8,7.7,725.4,12.2,0.08,0.08,0.08,0.08
190920041,S2345+3130,37,357.082115,32.525870,True,True,47.1,46.8,7.8,953.6,12.3,0.08,0.08,0.12,0.12
190921041,S1454+5550,0,223.550000,55.833333,True,True,30.8,28.4,4.2,553.4,12.2,0.08,0.08,0.08,0.08
190921041,S1454+5550,1,220.841338,54.819963,True,True,49.3,41.2,9.3,3076.4,12.4,0.08,0.08,0.08,0.12
190921041,S1454+5550,2,221.674773,54.819963,True,True,35.1,32.9,4.4,2209.0,12.3,0.08,0.08,0.08,0.08
190921041,S1454+5550,3,222.508207,54.819963,True,True,29.6,29.5,11.3,540.6,12.4,0.08,0.08,0.08,0.08
190921041,S1454+5550,4,223.341641,54.819963,True,True,30.8,29.2,3.5,1254.2,12.2,0.08,0.08,0.08,0.08
190921041,S1454+5550,11,223.758359,55.225311,True,True,28.0,27.1,3.2,1163.3,12.3,0.08,0.08,0.08,0.08
190921041,S1454+5550,14,226.258662,55.225311,True,True,49.1,47.7,7.3,1461.7,12.5,0.08,0.08,0.12,0.12
190921041,S1454+5550,15,221.674773,55.630659,True,False,37.8,35.1,4.6,2725.2,12.9,0.33,0.33,0.08,0.12
190921041,S1454+5550,18,224.175076,55.630659,True,True,34.5,32.4,5.1,997.8,12.1,0.08,0.08,0.08,0.08
190921041,S1454+5550,20,225.841944,55.630659,True,True,44.4,36.7,5.1,604.1,12.3,0.08,0.08,0.08,0.12
190921041,S1454+5550,22,222.091490,56.036007,True,True,29.8,29.5,6.7,369.9,12.4,0.08,0.08,0.08,0.08
190921041,S1454+5550,23,222.924924,56.036007,True,True,26.6,26.3,2.6,570.9,12.4,0.08,0.08,0.08,0.08
190921041,S1454+5550,24,223.758359,56.036007,True,True,30.9,30.4,12.9,791.8,12.2,0.08,0.08,0.08,0.08
190921041,S1454+5550,26,225.425227,56.036007,True,True,34.3,32.9,3.6,1840.6,12.3,0.08,0.08,0.08,0.08
190921041,S1454+5550,28,222.508207,56.441355,True,True,30.2,29.2,4.7,1941.5,12.4,0.08,0.08,0.08,0.08
190921041,S1454+5550,29,223.341641,56.441355,True,True,30.4,29.9,7.4,332.1,12.6,0.08,0.08,0.08,0.08
190921041,S1454+5550,30,224.175076,56.441355,True,True,31.1,30.6,8.8,564.2,12.9,0.08,0.08,0.08,0.08
190921041,S1454+5550,34,222.091490,56.846703,True,True,33.0,32.1,4.3,1295.5,12.1,0.08,0.08,0.08,0.08
190921041,S1454+5550,35,222.924924,56.846703,True,True,30.7,30.4,6.3,453.6,12.4,0.08,0.08,0.08,0.08
190921041,S1454+5550,36,223.758359,56.846703,True,True,31.0,30.4,3.1,1243.3,12.4,0.08,0.08,0.08,0.08
190921042,S0218+3848,0,34.541667,38.808889,True,True,43.5,36.2,7.2,467.1,11.6,0.08,0.08,0.12,0.12
190921042,S0218+3848,1,32.589523,37.795519,True,True,50.7,50.2,10.3,932.7,11.7,0.08,0.08,0.17,0.17
190921042,S0218+3848,2,33.190183,37.795519,True,True,40.5,40.0,4.6,1547.3,11.7,0.08,0.08,0.17,0.17
190921042,S0218+3848,3,33.790842,37.795519,True,True,38.3,36.6,7.0,1301.6,11.7,0.08,0.08,0.12,0.12
190921042,S0218+3848,4,34.391502,37.795519,True,True,40.9,37.8,7.4,2356.8,11.7,0.08,0.08,0.17,0.17
190921042,S0218+3848,5,34.992162,37.795519,True,True,38.0,36.6,4.7,1421.2,11.8,0.08,0.08,0.17,0.17
190921042,S0218+3848,6,35.592821,37.795519,False,True,53.1,50.8,27.5,1457.5,11.8,0.08,0.08,0.17,0.17
190921042,S0218+3848,8,32.889853,38.200867,True,True,43.3,42.9,5.8,690.7,11.6,0.08,0.08,0.17,0.17
190921042,S0218+3848,11,34.691832,38.200867,True,True,33.3,32.9,10.3,1134.5,11.7,0.08,0.08,0.08,0.08
190921042,S0218+3848,15,33.190183,38.606215,True,True,46.0,44.6,6.3,1527.7,11.8,0.12,0.12,0.17,0.17
190921042,S0218+3848,18,34.992162,38.606215,True,True,44.9,39.7,6.1,1491.3,11.6,0.08,0.08,0.17,0.12
190921042,S0218+3848,19,35.592821,38.606215,True,True,40.6,39.9,5.6,353.7,11.7,0.08,0.08,0.12,0.12
190921042,S0218+3848,20,36.193481,38.606215,True,True,59.5,46.6,6.6,988.7,11.7,0.08,0.08,0.17,0.21
190921042,S0218+3848,22,33.490513,39.011563,True,True,38.4,36.7,7.1,1115.6,11.7,0.08,0.08,0.12,0.12
190921042,S0218+3848,23,34.091172,39.011563,True,True,33.1,32.8,4.4,668.5,11.7,0.08,0.08,0.08,0.08
190921042,S0218+3848,24,34.691832,39.011563,True,True,40.5,38.3,8.7,791.1,11.7,0.08,0.08,0.12,0.12
190921042,S0218+3848,25,35.292492,39.011563,True,True,37.9,36.3,3.8,904.3,11.8,0.08,0.08,0.08,0.08
190921042,S0218+3848,26,35.893151,39.011563,True,True,43.7,42.7,7.7,1339.8,11.6,0.08,0.08,0.21,0.17
190921042,S0218+3848,27,33.190183,39.416911,True,True,40.8,40.2,5.8,1242.3,11.7,0.08,0.08,0.17,0.17
190921042,S0218+3848,28,33.790842,39.416911,True,True,37.7,36.0,4.9,1903.2,11.7,0.08,0.08,0.08,0.08
190921042,S0218+3848,33,32.889853,39.822259,True,True,50.8,49.7,6.4,1684.5,11.6,0.08,0.08,0.17,0.17
190921042,S0218+3848,34,33.490513,39.822259,True,True,40.3,39.8,7.1,1272.2,11.6,0.08,0.08,0.12,0.17
190921042,S0218+3848,35,34.091172,39.822259,True,True,38.5,37.6,5.1,679.5,11.8,0.08,0.08,0.12,0.08
190922041,S2240+3130,1,338.394835,30.499130,True,True,49.5,47.2,11.8,941.8,10.9,0.08,0.08,0.08,0.12
190922041,S2240+3130,2,338.943860,30.499130,True,True,38.0,37.5,6.7,1568.3,10.9,0.08,0.08,0.12,0.12
190922041,S2240+3130,3,339.492885,30.499130,True,True,33.7,33.4,4.2,383.0,10.9,0.08,0.08,0.08,0.08
190922041,S2240+3130,4,340.041911,30.499130,True,True,34.2,34.4,22.4,196.7,10.9,0.08,0.08,0.08,0.08
190922041,S2240+3130,6,341.139961,30.499130,True,True,45.0,44.7,6.1,866.9,11.0,0.08,0.08,0.12,0.12
190922041,S2240+3130,8,338.669347,30.904478,True,True,45.3,43.3,6.1,1257.5,11.1,0.08,0.08,0.08,0.08
190922041,S2240+3130,10,339.767398,30.904478,True,True,31.8,29.8,3.6,1827.0,11.2,0.08,0.08,0.08,0.08
190922041,S2240+3130,14,341.963499,30.904478,True,True,52.8,49.2,6.6,3502.1,11.2,0.08,0.08,0.08,0.08
190922041,S2240+3130,15,338.943860,31.309826,True,True,39.5,38.9,6.9,1613.7,11.2,0.08,0.08,0.08,0.08
190922041,S2240+3130,16,339.492885,31.309826,True,True,30.4,29.5,3.2,1374.4,11.2,0.08,0.08,0.08,0.08
190922041,S2240+3130,20,341.688987,31.309826,True,True,49.3,40.1,8.9,758.0,11.2,0.08,0.08,0.08,0.12
190922041,S2240+3130,21,338.669347,31.715174,True,True,49.0,48.0,4.4,997.7,11.1,0.08,0.08,0.08,0.08
190922041,S2240+3130,22,339.218373,31.715174,True,True,31.9,31.8,3.5,694.7,11.2,0.08,0.08,0.08,0.08
190922041,S2240+3130,23,339.767398,31.715174,True,True,29.5,29.1,5.1,619.9,11.3,0.08,0.08,0.08,0.08
190922041,S2240+3130,27,338.943860,32.120522,True,True,34.7,34.2,3.7,501.5,11.3,0.08,0.08,0.08,0.08
190922041,S2240+3130,28,339.492885,32.120522,True,True,32.1,30.9,3.7,1926.4,11.3,0.08,0.08,0.08,0.08
190922041,S2240+3130,29,340.041911,32.120522,True,True,30.3,29.9,5.6,279.0,11.3,0.08,0.08,0.08,0.08
190922041,S2240+3130,30,340.590936,32.120522,True,True,31.8,31.4,8.2,238.8,11.4,0.08,0.08,0.08,0.08
190922041,S2240+3130,33,338.669347,32.525870,True,True,42.7,41.8,8.6,939.6,11.2,0.08,0.08,0.08,0.08
190922041,S2240+3130,35,339.767398,32.525870,True,True,32.2,31.8,6.8,455.1,11.4,0.08,0.08,0.08,0.08
190922041,S2240+3130,36,340.316423,32.525870,True,True,32.8,31.9,6.1,1143.4,11.3,0.08,0.08,0.08,0.08
190922041,S2240+3130,37,340.865449,32.525870,True,True,32.6,32.0,4.7,863.4,11.4,0.08,0.08,0.08,0.08
190922041,S2240+3130,38,341.414474,32.525870,True,True,45.8,45.5,3.7,305.3,11.2,0.08,0.08,0.08,0.08
191003042,S1102+5815,1,162.712077,57.252186,True,True,43.2,42.9,20.2,542.2,12.6,0.08,0.08,0.12,0.12
191003042,S1102+5815,2,163.601951,57.252186,True,True,32.9,32.5,6.9,613.1,12.5,0.08,0.08,0.08,0.08
191003042,S1102+5815,4,165.381699,57.252186,True,True,29.2,28.1,3.5,1284.1,12.6,0.08,0.08,0.08,0.08
191003042,S1102+5815,5,166.271572,57.252186,True,True,29.1,29.0,4.6,178.5,12.6,0.08,0.08,0.08,0.08
191003042,S1102+5815,6,167.161446,57.252186,True,True,29.9,29.6,3.4,340.9,12.7,0.08,0.08,0.08,0.08
191003042,S1102+5815,7,168.051320,57.252186,True,True,40.1,39.6,11.6,417.8,12.8,0.08,0.08,0.08,0.08
191003042,S1102+5815,8,163.157014,57.657534,True,True,36.7,36.2,5.2,666.1,12.7,0.08,0.08,0.08,0.08
191003042,S1102+5815,9,164.046888,57.657534,True,True,29.2,28.6,3.5,715.9,12.8,0.08,0.08,0.08,0.08
191003042,S1102+5815,13,167.606383,57.657534,True,True,34.9,34.7,13.8,262.2,12.6,0.08,0.08,0.08,0.08
191003042,S1102+5815,14,168.496257,57.657534,True,True,42.8,41.1,8.0,1335.1,12.7,0.08,0.08,0.08,0.08
191003042,S1102+5815,15,163.601951,58.062882,True,True,38.2,37.8,19.7,1365.6,12.7,0.08,0.08,0.08,0.08
191003042,S1102+5815,16,164.491825,58.062882,True,True,26.8,26.4,2.7,458.1,12.6,0.08,0.08,0.08,0.08
191003042,S1102+5815,18,166.271572,58.062882,True,True,41.8,31.4,5.1,1461.4,12.6,0.08,0.08,0.08,0.08
191003042,S1102+5815,19,167.161446,58.062882,True,True,35.3,34.6,5.6,652.1,12.6,0.08,0.08,0.08,0.08
191003042,S1102+5815,20,168.051320,58.062882,True,True,35.4,35.3,5.0,238.2,12.5,0.08,0.08,0.12,0.08
191003042,S1102+5815,24,165.826635,58.468230,True,True,28.4,27.9,5.9,555.6,12.8,0.08,0.08,0.08,0.08
191003042,S1102+5815,25,166.716509,58.468230,True,True,27.6,27.3,7.4,618.5,13.1,0.08,0.08,0.08,0.08
191003042,S1102+5815,26,167.606383,58.468230,True,True,29.4,29.5,3.4,313.2,12.7,0.08,0.08,0.08,0.08
191003042,S1102+5815,29,165.381699,58.873578,True,True,30.7,26.1,2.2,3039.6,12.7,0.08,0.08,0.08,0.08
191003042,S1102+5815,30,166.271572,58.873578,True,True,27.6,27.4,3.4,176.8,12.6,0.08,0.08,0.08,0.08
191003042,S1102+5815,31,167.161446,58.873578,True,True,29.2,29.2,3.0,287.6,12.6,0.08,0.08,0.08,0.08
191003042,S1102+5815,32,168.051320,58.873578,True,True,40.8,40.7,5.3,376.5,12.8,0.08,0.08,0.08,0.08
191003042,S1102+5815,33,163.157014,59.278926,True,True,42.7,39.5,3.9,2080.3,12.5,0.08,0.08,0.21,0.12
191003042,S1102+5815,34,164.046888,59.278926,True,True,32.1,31.1,8.9,1928.1,12.5,0.08,0.08,0.08,0.08
191003042,S1102+5815,38,167.606383,59.278926,True,True,32.6,31.9,3.5,807.9,12.7,0.08,0.08,0.08,0.08
191003042,S1102+5815,39,168.496257,59.278926,True,True,41.4,39.6,4.5,1987.5,12.7,0.08,0.08,0.08,0.08
191003043,S2235+3356,3,338.123902,32.931074,True,True,33.2,33.2,4.1,414.7,11.1,0.08,0.08,0.08,0.08
191003043,S2235+3356,4,338.688114,32.931074,True,True,32.4,32.1,5.2,311.8,11.0,0.08,0.08,0.08,0.08
191003043,S2235+3356,6,339.816538,32.931074,True,True,34.6,34.6,10.2,416.7,11.1,0.08,0.08,0.08,0.08
191003043,S2235+3356,7,340.380749,32.931074,True,True,44.8,44.1,8.5,289.8,11.2,0.08,0.08,0.08,0.08
191003043,S2235+3356,9,337.841796,33.336422,True,True,32.1,31.7,4.1,687.1,11.2,0.08,0.08,0.08,0.08
191003043,S2235+3356,10,338.406008,33.336422,True,True,30.1,29.7,2.8,681.6,11.1,0.08,0.08,0.08,0.08
191003043,S2235+3356,15,337.559690,33.741770,True,True,44.4,40.6,5.1,3339.8,11.1,0.08,0.08,0.08,0.08
191003043,S2235+3356,16,338.123902,33.741770,True,True,30.6,30.2,4.5,259.7,11.3,0.08,0.08,0.08,0.08
191003043,S2235+3356,22,337.841796,34.147118,True,True,35.1,34.5,8.6,648.2,11.2,0.08,0.08,0.12,0.08
191003043,S2235+3356,23,338.406008,34.147118,True,True,31.3,30.5,4.9,228.8,11.2,0.08,0.08,0.12,0.08
191003043,S2235+3356,26,340.098644,34.147118,True,True,32.6,31.4,4.9,2008.7,11.2,0.08,0.08,0.08,0.08
191003043,S2235+3356,27,337.559690,34.552466,True,True,34.8,34.0,5.7,439.4,11.3,0.08,0.08,0.08,0.08
191003043,S2235+3356,28,338.123902,34.552466,True,True,34.9,34.5,3.6,505.1,11.3,0.08,0.08,0.08,0.08
191003043,S2235+3356,31,339.816538,34.552466,True,True,32.7,32.5,3.7,319.8,11.2,0.08,0.08,0.08,0.08
191003043,S2235+3356,32,340.380749,34.552466,True,True,45.3,45.3,7.5,448.9,11.1,0.08,0.08,0.08,0.08
191003043,S2235+3356,33,337.277585,34.957814,True,True,45.0,44.9,12.2,336.1,11.1,0.08,0.08,0.17,0.17
191003043,S2235+3356,34,337.841796,34.957814,True,True,35.5,36.4,17.4,503.6,11.1,0.08,0.08,0.12,0.12
191003043,S2235+3356,35,338.406008,34.957814,True,True,34.8,35.2,11.2,238.8,11.3,0.08,0.08,0.12,0.12
191003043,S2235+3356,38,340.098644,34.957814,True,True,36.6,36.1,4.8,851.8,11.3,0.08,0.08,0.08,0.08
191003043,S2235+3356,39,340.662855,34.957814,True,True,50.6,49.4,18.1,634.5,11.2,0.08,0.08,0.12,0.12
191004041,S1346+5815,1,203.853743,57.252186,True,True,53.3,52.6,4.2,791.9,12.8,0.08,0.08,0.08,0.08
191004041,S1346+5815,2,204.743617,57.252186,True,True,42.8,42.1,17.6,697.1,12.7,0.08,0.08,0.08,0.08
191004041,S1346+5815,3,205.633491,57.252186,True,True,40.8,38.1,5.5,2303.5,12.7,0.08,0.08,0.08,0.08
191004041,S1346+5815,4,206.523365,57.252186,True,True,41.5,37.7,3.2,1993.3,12.7,0.08,0.08,0.08,0.08
191004041,S1346+5815,5,207.413238,57.252186,True,True,38.3,37.9,10.1,329.7,12.7,0.08,0.08,0.08,0.08
191004041,S1346+5815,7,209.192986,57.252186,True,True,53.2,50.2,5.9,2660.5,13.2,0.25,0.25,0.12,0.12
