ObsID,Name,Beam,RA,Dec,Pass,sigma_in,sigma_out,bmin,R,Ex-2,Neg10
190722001,M0208+3130,0,32.070833,31.512500,False,99.3,61.7,21.6,1.61,318.0,4.8
190722001,M0208+3130,1,30.286501,30.499130,False,192.5,107.5,22.2,1.79,368.0,5.2
190722001,M0208+3130,2,30.835526,30.499130,False,158.3,124.4,22.0,1.27,133.0,3.8
190722001,M0208+3130,3,31.384551,30.499130,False,66.4,46.6,11.8,1.42,615.0,7.5
190722001,M0208+3130,4,31.933577,30.499130,False,nan,nan,nan,nan,nan,nan
190722001,M0208+3130,5,32.482602,30.499130,False,81.6,64.3,25.2,1.27,86.0,3.4
190722001,M0208+3130,6,33.031627,30.499130,False,102.6,75.0,22.1,1.37,177.0,4.0
190722001,M0208+3130,7,33.580653,30.499130,False,147.4,89.6,22.1,1.64,319.0,5.7
190722001,M0208+3130,8,30.561013,30.904478,False,178.6,83.1,22.1,2.15,542.0,8.1
190722001,M0208+3130,9,31.110039,30.904478,False,116.7,64.9,22.5,1.8,363.0,6.4
190722001,M0208+3130,10,31.659064,30.904478,False,79.3,55.5,22.1,1.43,198.0,4.2
190722001,M0208+3130,11,32.208089,30.904478,False,88.5,64.8,25.2,1.36,144.0,4.0
190722001,M0208+3130,12,32.757115,30.904478,False,126.6,91.1,21.7,1.39,195.0,4.2
190722001,M0208+3130,13,33.306140,30.904478,False,161.7,100.9,21.6,1.6,284.0,4.7
190722001,M0208+3130,14,33.855165,30.904478,False,159.2,111.8,21.6,1.42,197.0,4.3
190722001,M0208+3130,15,30.835526,31.309826,False,126.2,71.9,21.2,1.75,405.0,5.9
190722001,M0208+3130,16,31.384551,31.309826,False,85.6,62.6,22.1,1.37,167.0,4.0
190722001,M0208+3130,17,31.933577,31.309826,False,85.3,61.3,22.2,1.39,193.0,4.3
190722001,M0208+3130,18,32.482602,31.309826,False,121.9,67.6,21.7,1.8,415.0,5.8
190722001,M0208+3130,19,33.031627,31.309826,False,100.3,74.4,22.1,1.35,162.0,3.8
190722001,M0208+3130,20,33.580653,31.309826,False,108.6,85.3,21.6,1.27,129.0,3.8
190722001,M0208+3130,21,30.561013,31.715174,False,120.4,88.3,21.7,1.36,168.0,4.0
190722001,M0208+3130,22,31.110039,31.715174,False,102.7,66.0,25.2,1.56,223.0,5.2
190722001,M0208+3130,23,31.659064,31.715174,False,89.4,55.5,22.1,1.61,303.0,5.0
190722001,M0208+3130,24,32.208089,31.715174,False,99.8,60.1,21.7,1.66,354.0,5.3
190722001,M0208+3130,25,32.757115,31.715174,False,87.5,64.7,22.5,1.35,161.0,3.9
190722001,M0208+3130,26,33.306140,31.715174,False,88.2,67.3,22.1,1.31,159.0,3.8
190722001,M0208+3130,27,30.835526,32.120522,False,205.7,84.5,22.2,2.44,630.0,8.4
190722001,M0208+3130,28,31.384551,32.120522,False,144.9,66.8,22.2,2.17,550.0,7.0
190722001,M0208+3130,29,31.933577,32.120522,False,173.5,83.7,21.5,2.07,527.0,7.7
190722001,M0208+3130,30,32.482602,32.120522,False,97.6,66.3,25.2,1.47,192.0,4.2
190722001,M0208+3130,31,33.031627,32.120522,False,94.6,69.2,22.6,1.37,168.0,3.9
190722001,M0208+3130,32,33.580653,32.120522,False,132.6,106.6,22.5,1.24,118.0,3.6
190722001,M0208+3130,33,30.561013,32.525870,False,113.7,91.6,21.7,1.24,122.0,3.7
190722001,M0208+3130,34,31.110039,32.525870,False,105.0,75.8,21.5,1.39,209.0,4.4
190722001,M0208+3130,35,31.659064,32.525870,False,140.9,53.1,12.2,2.65,1780.0,9.4
190722001,M0208+3130,36,32.208089,32.525870,False,96.5,66.7,22.2,1.45,222.0,4.5
190722001,M0208+3130,37,32.757115,32.525870,False,114.6,78.6,22.2,1.46,243.0,5.1
190722001,M0208+3130,38,33.306140,32.525870,False,112.5,79.1,21.8,1.42,214.0,4.1
190722001,M0208+3130,39,33.855165,32.525870,False,204.7,151.5,29.1,1.35,98.0,3.7
190725041,S1236+6041,0,189.229167,60.697500,False,61.3,36.5,13.4,1.68,1534.0,7.4
190725041,S1236+6041,1,186.121022,59.684130,False,84.4,70.1,14.0,1.2,429.0,5.0
190725041,S1236+6041,2,187.077374,59.684130,True,45.6,41.2,13.4,1.11,214.0,4.1
190725041,S1236+6041,3,188.033726,59.684130,True,53.1,45.2,13.6,1.17,334.0,4.1
190725041,S1236+6041,4,188.990079,59.684130,True,44.7,41.8,13.6,1.07,118.0,3.6
190725041,S1236+6041,5,189.946431,59.684130,True,40.1,37.4,13.4,1.07,148.0,3.8
190725041,S1236+6041,6,190.902784,59.684130,True,62.2,56.4,13.4,1.1,202.0,4.3
190725041,S1236+6041,7,191.859136,59.684130,True,75.5,69.4,12.6,1.09,203.0,3.8
190725041,S1236+6041,8,186.599198,60.089478,True,72.4,67.0,13.1,1.08,158.0,3.8
190725041,S1236+6041,9,187.555550,60.089478,True,45.9,41.8,13.7,1.1,182.0,4.0
190725041,S1236+6041,10,188.511903,60.089478,True,36.1,33.9,13.4,1.07,116.0,3.6
190725041,S1236+6041,11,189.468255,60.089478,True,41.2,35.5,13.4,1.16,336.0,4.2
190725041,S1236+6041,12,190.424608,60.089478,False,517.7,274.4,22.9,1.89,635.0,8.2
190725041,S1236+6041,13,191.380960,60.089478,False,317.3,246.1,12.6,1.29,797.0,8.6
190725041,S1236+6041,14,192.337312,60.089478,True,69.3,65.3,13.5,1.06,125.0,3.7
190725041,S1236+6041,15,187.077374,60.494826,False,69.4,52.4,24.1,1.32,230.0,4.1
190725041,S1236+6041,16,188.033726,60.494826,False,59.6,45.1,24.2,1.32,228.0,3.9
190725041,S1236+6041,17,188.990079,60.494826,False,46.4,37.5,13.5,1.24,498.0,4.6
190725041,S1236+6041,18,189.946431,60.494826,False,61.0,39.9,13.5,1.53,1179.0,7.7
190725041,S1236+6041,19,190.902784,60.494826,False,183.5,67.9,13.4,2.7,2962.0,9.8
190725041,S1236+6041,20,191.859136,60.494826,False,88.6,76.0,14.0,1.17,302.0,3.9
190725041,S1236+6041,21,186.599198,60.900174,False,245.5,124.6,23.7,1.97,690.0,6.0
190725041,S1236+6041,22,187.555550,60.900174,False,214.7,131.5,22.3,1.63,495.0,5.1
190725041,S1236+6041,23,188.511903,60.900174,False,82.6,54.7,13.9,1.51,1123.0,7.6
190725041,S1236+6041,24,189.468255,60.900174,False,542.6,114.8,29.1,4.73,1005.0,9.8
190725041,S1236+6041,25,190.424608,60.900174,False,84.3,67.5,14.6,1.25,449.0,4.1
190725041,S1236+6041,26,191.380960,60.900174,False,82.2,58.5,13.9,1.41,810.0,4.9
190725041,S1236+6041,27,187.077374,61.305522,False,82.7,66.3,15.2,1.25,391.0,4.2
190725041,S1236+6041,28,188.033726,61.305522,True,51.9,46.3,13.8,1.12,196.0,3.7
190725041,S1236+6041,29,188.990079,61.305522,False,53.5,43.6,14.0,1.23,443.0,5.2
190725041,S1236+6041,30,189.946431,61.305522,False,87.4,52.0,14.0,1.68,1444.0,8.4
190725041,S1236+6041,31,190.902784,61.305522,True,57.5,51.3,13.8,1.12,201.0,3.8
190725041,S1236+6041,32,191.859136,61.305522,False,97.1,74.4,14.0,1.31,667.0,7.5
190725041,S1236+6041,33,186.599198,61.710870,True,73.0,64.3,14.0,1.14,276.0,4.2
190725041,S1236+6041,34,187.555550,61.710870,True,56.7,49.5,13.7,1.15,264.0,4.0
190725041,S1236+6041,35,188.511903,61.710870,True,52.4,43.7,13.8,1.2,362.0,4.3
190725041,S1236+6041,36,189.468255,61.710870,True,54.2,46.5,14.0,1.17,333.0,4.6
190725041,S1236+6041,37,190.424608,61.710870,False,60.2,49.1,14.0,1.23,452.0,4.8
190725041,S1236+6041,38,191.380960,61.710870,True,50.2,46.7,13.7,1.07,138.0,3.7
190725041,S1236+6041,39,192.337312,61.710870,False,93.9,87.1,13.7,1.08,157.0,3.7
190725042,M0155+3130,0,28.829167,31.512500,False,57.1,42.0,11.8,1.36,548.0,6.4
190725042,M0155+3130,1,27.044835,30.499130,False,99.7,84.9,12.4,1.17,231.0,3.9
190725042,M0155+3130,2,27.593860,30.499130,True,62.1,53.4,12.0,1.16,232.0,4.1
190725042,M0155+3130,3,28.142885,30.499130,False,69.4,58.5,11.9,1.19,238.0,3.8
190725042,M0155+3130,4,28.691911,30.499130,True,55.2,46.6,12.0,1.19,271.0,4.5
190725042,M0155+3130,5,29.240936,30.499130,True,51.4,44.1,11.8,1.17,261.0,4.7
190725042,M0155+3130,6,29.789961,30.499130,True,63.1,55.7,11.8,1.13,181.0,3.7
190725042,M0155+3130,7,30.338987,30.499130,False,107.1,97.4,10.8,1.1,161.0,3.8
190725042,M0155+3130,8,27.319347,30.904478,False,86.0,79.7,11.7,1.08,111.0,3.6
190725042,M0155+3130,9,27.868373,30.904478,True,57.8,49.6,12.1,1.17,209.0,3.9
190725042,M0155+3130,10,28.417398,30.904478,True,49.5,41.2,11.8,1.2,266.0,3.9
190725042,M0155+3130,11,28.966423,30.904478,True,44.9,41.4,11.8,1.08,104.0,3.5
190725042,M0155+3130,12,29.515449,30.904478,False,nan,nan,nan,nan,nan,nan
190725042,M0155+3130,13,30.064474,30.904478,False,nan,nan,nan,nan,nan,nan
190725042,M0155+3130,14,30.613499,30.904478,False,132.0,80.2,12.1,1.65,947.0,8.9
190725042,M0155+3130,15,27.593860,31.309826,False,76.2,56.4,22.9,1.35,157.0,3.9
190725042,M0155+3130,16,28.142885,31.309826,False,85.4,53.7,22.9,1.59,283.0,4.9
190725042,M0155+3130,17,28.691911,31.309826,False,78.0,54.0,11.9,1.45,664.0,4.7
190725042,M0155+3130,18,29.240936,31.309826,True,54.4,46.3,12.0,1.18,226.0,3.7
190725042,M0155+3130,19,29.789961,31.309826,False,nan,nan,nan,nan,nan,nan
190725042,M0155+3130,20,30.338987,31.309826,False,293.4,121.8,12.4,2.41,1748.0,7.9
190725042,M0155+3130,21,27.319347,31.715174,False,nan,nan,nan,nan,nan,nan
190725042,M0155+3130,22,27.868373,31.715174,False,nan,nan,nan,nan,nan,nan
190725042,M0155+3130,23,28.417398,31.715174,False,nan,nan,nan,nan,nan,nan
190725042,M0155+3130,24,28.966423,31.715174,False,nan,nan,nan,nan,nan,nan
190725042,M0155+3130,25,29.515449,31.715174,False,189.2,82.1,12.8,2.3,1485.0,9.4
190725042,M0155+3130,26,30.064474,31.715174,False,83.9,60.9,12.4,1.38,526.0,5.9
190725042,M0155+3130,27,27.593860,32.120522,False,89.3,75.2,13.5,1.19,206.0,3.7
190725042,M0155+3130,28,28.142885,32.120522,True,59.5,54.5,12.3,1.09,123.0,3.5
190725042,M0155+3130,29,28.691911,32.120522,False,77.1,60.7,12.4,1.27,362.0,4.2
190725042,M0155+3130,30,29.240936,32.120522,False,nan,nan,nan,nan,nan,nan
190725042,M0155+3130,31,29.789961,32.120522,False,66.4,57.9,12.4,1.15,176.0,3.7
190725042,M0155+3130,32,30.338987,32.120522,False,112.4,85.5,12.4,1.31,457.0,5.6
190725042,M0155+3130,33,27.319347,32.525870,True,82.9,75.9,12.5,1.09,128.0,3.5
190725042,M0155+3130,34,27.868373,32.525870,False,91.2,72.1,12.3,1.26,349.0,4.0
190725042,M0155+3130,35,28.417398,32.525870,True,57.9,50.6,12.3,1.15,206.0,4.8
190725042,M0155+3130,36,28.966423,32.525870,False,68.6,56.6,12.4,1.21,296.0,5.1
190725042,M0155+3130,37,29.515449,32.525870,False,74.5,61.6,12.7,1.21,296.0,4.1
190725042,M0155+3130,38,30.064474,32.525870,True,59.9,55.5,12.2,1.08,100.0,3.6
190725042,M0155+3130,39,30.613499,32.525870,False,120.2,108.6,12.2,1.11,143.0,3.6
190726041,S2319+3130,0,349.908333,31.512500,True,43.3,37.6,11.7,1.15,196.0,3.5
190726041,S2319+3130,1,348.124001,30.499130,True,68.3,56.4,11.6,1.21,304.0,4.2
190726041,S2319+3130,2,348.673026,30.499130,False,54.5,42.5,11.6,1.28,468.0,7.0
190726041,S2319+3130,3,349.222051,30.499130,True,43.2,39.5,11.6,1.09,110.0,3.4
190726041,S2319+3130,4,349.771077,30.499130,True,48.1,41.6,11.7,1.16,184.0,3.6
190726041,S2319+3130,5,350.320102,30.499130,True,44.8,38.9,11.6,1.15,216.0,4.0
190726041,S2319+3130,6,350.869127,30.499130,False,72.2,55.0,11.6,1.31,475.0,6.0
190726041,S2319+3130,7,351.418153,30.499130,False,99.6,72.6,10.5,1.37,709.0,5.9
190726041,S2319+3130,8,348.398513,30.904478,True,60.5,52.8,11.7,1.15,212.0,3.8
190726041,S2319+3130,9,348.947539,30.904478,True,47.2,40.2,11.7,1.17,242.0,4.0
190726041,S2319+3130,10,349.496564,30.904478,True,40.7,36.0,11.6,1.13,168.0,3.6
190726041,S2319+3130,11,350.045589,30.904478,True,43.6,37.1,11.7,1.17,246.0,4.7
190726041,S2319+3130,12,350.594615,30.904478,False,100.8,65.3,11.8,1.54,825.0,8.2
190726041,S2319+3130,13,351.143640,30.904478,False,220.9,128.8,11.8,1.71,1059.0,6.5
190726041,S2319+3130,14,351.692665,30.904478,True,74.5,61.6,11.7,1.21,329.0,5.6
190726041,S2319+3130,15,348.673026,31.309826,True,60.7,56.1,11.7,1.08,100.0,3.4
190726041,S2319+3130,16,349.222051,31.309826,False,64.9,48.3,22.1,1.35,163.0,3.8
190726041,S2319+3130,17,349.771077,31.309826,True,45.6,40.6,11.7,1.12,154.0,3.5
190726041,S2319+3130,18,350.320102,31.309826,False,55.6,41.8,11.8,1.33,467.0,4.3
190726041,S2319+3130,19,350.869127,31.309826,False,nan,nan,nan,nan,nan,nan
190726041,S2319+3130,20,351.418153,31.309826,False,84.1,59.5,11.9,1.41,625.0,6.0
190726041,S2319+3130,21,348.398513,31.715174,False,85.2,75.9,12.1,1.12,149.0,3.6
190726041,S2319+3130,22,348.947539,31.715174,False,nan,nan,nan,nan,nan,nan
190726041,S2319+3130,23,349.496564,31.715174,True,54.8,49.7,11.8,1.1,114.0,3.4
190726041,S2319+3130,24,350.045589,31.715174,False,nan,nan,nan,nan,nan,nan
190726041,S2319+3130,25,350.594615,31.715174,False,nan,nan,nan,nan,nan,nan
190726041,S2319+3130,26,351.143640,31.715174,False,92.3,67.7,12.0,1.36,544.0,4.9
190726041,S2319+3130,27,348.673026,32.120522,False,129.2,86.3,12.4,1.5,712.0,6.2
190726041,S2319+3130,28,349.222051,32.120522,False,96.5,62.6,11.9,1.54,876.0,6.3
190726041,S2319+3130,29,349.771077,32.120522,False,67.6,54.7,12.1,1.24,322.0,4.4
190726041,S2319+3130,30,350.320102,32.120522,False,122.7,56.7,11.7,2.17,1683.0,8.8
190726041,S2319+3130,31,350.869127,32.120522,True,61.4,50.2,12.1,1.22,306.0,4.0
190726041,S2319+3130,32,351.418153,32.120522,False,109.2,78.6,12.1,1.39,617.0,6.6
190726041,S2319+3130,33,348.398513,32.525870,True,70.6,64.5,12.1,1.09,127.0,3.6
190726041,S2319+3130,34,348.947539,32.525870,False,63.3,51.3,12.0,1.23,343.0,4.2
190726041,S2319+3130,35,349.496564,32.525870,True,48.7,44.6,12.0,1.09,118.0,3.5
190726041,S2319+3130,36,350.045589,32.525870,True,53.8,48.1,12.1,1.12,165.0,3.9
190726041,S2319+3130,37,350.594615,32.525870,True,63.8,52.1,12.1,1.22,316.0,4.0
190726041,S2319+3130,38,351.143640,32.525870,True,51.8,45.0,11.8,1.15,221.0,3.9
190726041,S2319+3130,39,351.692665,32.525870,False,130.6,93.2,11.9,1.4,588.0,4.8
